season,team1_id,team1_score,team2_id,team2_score,numot,team1_seed,team2_seed,host_site,host_lat,host_long,team1_lat,team2_lat,team1_long,team2_long,team1_teamname,team2_teamname,team1_fg2pct,team2_fg2pct,team1_fg3pct,team2_fg3pct,team1_ftpct,team2_ftpct,team1_blockpct,team2_blockpct,team1_oppfg2pct,team2_oppfg2pct,team1_oppfg3pct,team2_oppfg3pct,team1_oppftpct,team2_oppftpct,team1_oppblockpct,team2_oppblockpct,team1_f3grate,team2_f3grate,team1_oppf3grate,team2_oppf3grate,team1_arate,team2_arate,team1_opparate,team2_opparate,team1_stlrate,team2_stlrate,team1_oppstlrate,team2_oppstlrate,team1_tempo,team2_tempo,team1_adjtempo,team2_adjtempo,team1_oe,team2_oe,team1_adjoe,team2_adjoe,team1_de,team2_de,team1_adjde,team2_adjde,team1_ap_preseason,team2_ap_preseason,team1_ap_final,team2_ap_final,team1_coaches_preseason,team2_coaches_preseason,team1_coaches_before_final,team2_coaches_before_final,team1_rpi_rating,team2_rpi_rating,team1_coach_id,team2_coach_id,team1_coach_name,team2_coach_name,team1_pt_school_ncaa,team2_pt_school_ncaa,team1_pt_overall_ncaa,team2_pt_overall_ncaa,team1_pt_school_s16,team2_pt_school_s16,team1_pt_overall_s16,team2_pt_overall_s16,team1_pt_school_ff,team2_pt_school_ff,team1_pt_overall_ff,team2_pt_overall_ff,team1_pt_career_school_wins,team2_pt_career_school_wins,team1_pt_career_school_losses,team2_pt_career_school_losses,team1_pt_career_overall_losses,team2_pt_career_overall_losses,team1_pt_team_season_wins,team2_pt_team_season_wins,team1_pt_team_season_losses,team2_pt_team_season_losses,team1_pt_coach_season_wins,team2_pt_coach_season_wins,team1_pt_coach_season_losses,team2_pt_coach_season_losses
2002,1112,68,1461,60,0,3,11,Albuquerque,35.1107,-106.61,32.232071,41.311943,-110.950769,-105.57204,Arizona,Wyoming,50,50.6349,37.6093,30.8962,73.0769,69.6822,7.2512,10.4355,47.8576,43.1389,34.7826,36.2205,70.1258,70.8783,8.4934,8.8095,33.6275,25.1781,31.9731,29.4493,56.4706,51.8856,54.8255,53.8787,0.0835,0.096,0.0839,0.1068,74.1462,69.6172,72.8207,70.4124,111.0077,105.3654,117.3877,106.037,104.0411,97.0568,96.9262,96.6601,,,7,,,,8,,0.635,0.595,lute-olson-1,steve-mcclain-1,Lute Olson,Steve McClain,17,0,22,0,8,0,10,0,4,0,5,0,656,78,144,40,239,40,22,21,9,8,22,21,9,8
2002,1181,84,1323,77,0,1,8,Greenville,35.6017,-77.3725,36.00159,41.616717,-78.94226,-86.289848,Duke,Notre Dame,57.4329,49.037,36.2651,37.8641,68.9845,71.194,7.2251,10.9142,46.2916,42.6648,30.2703,33.6538,68.8693,67.5325,7.4692,8.6667,37.5736,31.4024,26.1916,30.6634,57.1821,67.0759,49.5516,56.5271,0.1297,0.1099,0.0919,0.1016,77.0734,70.3693,75.1685,70.1299,116.3726,109,118.5999,113.8693,90.2544,95.8235,87.7504,97.3342,1,,1,,1,,1,,0.656,0.567,mike-krzyzewski-1,mike-brey-1,Mike Krzyzewski,Mike Brey,17,1,17,3,12,0,12,0,9,0,9,0,635,140,167,20,226,72,29,21,3,10,29,21,3,10
2002,1231,76,1423,67,0,5,13,Sacramento,38.5556,-121.4689,39.166383,34.225223,-86.526904,-77.875527,Indiana,UNC Wilmington,48.3696,46.4905,40,37.3311,69.4561,68.855,12.5086,9.0513,42.8866,45.3438,35.5839,32.0883,66.4013,67.2468,10.0155,8.6705,33.0213,32.8342,27.359,33.8895,58.4949,57.7806,48.2295,54.7887,0.1045,0.128,0.1075,0.0931,65.7442,64.2049,66.5739,64.534,105.3974,104.1599,109.6136,104.5005,94.4987,93.3916,89.9224,93.829,22,,,,22,,,,0.611,0.577,mike-davis-6,jerry-wainwright-1,Mike Davis,Jerry Wainwright,1,1,1,1,0,0,0,0,0,0,0,0,41,135,24,102,24,102,20,22,11,9,20,22,11,9
2002,1242,86,1390,63,0,1,8,St. Louis,38.6272,-90.1978,38.957351,37.431746,-95.24587,-122.182212,Kansas,Stanford,52.5627,50.6173,41.0959,34.0461,71.9128,69.9877,12.2449,10.1961,41.8677,45.098,36.4754,35.0746,68.1621,69.4486,9.1058,6.5844,21.791,33.3516,31.1622,29.5969,61.3288,58.3942,52.5424,51.114,0.1159,0.0701,0.1094,0.0986,79.0371,71.4355,79.1217,71.2398,114.5438,112.5213,115.0406,113.9578,94.4261,99.801,90.5399,96.3122,7,13,2,24,7,13,2,23,0.673,0.574,roy-williams-1,mike-montgomery-1,Roy Williams,Mike Montgomery,12,9,12,9,7,3,7,3,2,1,2,1,384,491,92,156,92,233,29,19,3,9,29,19,3,9
2002,1245,71,1104,58,0,10,2,Greenville,35.6017,-77.3725,41.146856,33.2144,-81.342253,-87.545766,Kent St.,Alabama,50.7947,50.6579,36.5812,30.8677,73.1034,73.5782,5.4849,8.0468,46.1844,45.2085,32.4717,31.7841,68.9051,68.2422,5.5978,7.1637,28.7894,33.945,32.9782,32.7925,48.4721,50.5495,50.6394,46.988,0.0974,0.1053,0.0717,0.0881,65.4145,69.8636,66.1658,69.9001,115.7547,108.4361,113.6686,111.4954,96.7084,95.2313,96.201,93.877,,24,,8,,24,,8,0.604,0.578,stan-heath-1,mark-gottfried-1,Stan Heath,Mark Gottfried,0,0,0,2,0,0,0,0,0,0,0,0,27,149,5,49,5,73,27,26,5,7,27,26,5,7
2002,1246,87,1409,82,0,4,12,St. Louis,38.6272,-90.1978,38.028081,36.151887,-84.510698,-95.945175,Kentucky,Tulsa,50.9105,51.0526,31.5089,40.2262,67.6948,75.389,12.3344,11.2177,45.1159,46.3469,33.6538,34.8276,67.9117,68.0251,7.8385,9.0226,34.8633,31.7599,34.0611,29.9742,51.1682,60.5603,52.8477,51.9277,0.1055,0.1094,0.0987,0.0945,70.2659,71.3555,69.3445,71.285,105.2773,112.0819,109.8256,111.68,94.9881,96.5354,91.1143,98.0707,4,,16,,4,,15,,0.613,0.637,tubby-smith-1,john-phillips-1,Tubby Smith,John Phillips,4,0,8,0,3,0,6,0,1,0,1,0,254,26,42,6,104,6,20,26,9,6,20,26,9,6
2002,1281,83,1326,67,0,12,4,Albuquerque,35.1107,-106.61,38.626527,39.998389,-90.336949,-83.009001,Missouri,Ohio St.,49.6829,52.589,39.0887,37.5536,68.9704,67.5472,9.7222,6.8306,47.4747,49.9089,36.414,32.0624,66.8831,70.1149,7.8224,8.8997,37.0173,27.3796,25.4588,34.4478,52.2793,58.5455,54.8999,54.8431,0.1029,0.0904,0.101,0.0744,70.7578,66.3782,70.5889,68.1862,112.716,111.3386,112.3241,115.5508,101.992,96.5748,99.0919,96.7318,8,,,14,8,,,12,0.564,0.592,quin-snyder-1,jim-obrien-1,Quin Snyder,Jim O'Brien,2,3,2,6,0,1,0,2,0,1,0,1,59,336,37,56,37,273,21,23,11,7,21,23,11,7
2002,1332,92,1448,87,0,2,7,Sacramento,38.5556,-121.4689,44.044515,36.135301,-123.07398,-80.279004,Oregon,Wake Forest,52.352,52.8839,42.2096,36.6412,77.0784,73.8192,7.0243,9.9499,46.4879,49.32,34.3013,34.4307,67.9767,68.7764,6.6009,6.5323,34.8814,31.2798,26.0274,34.2897,57.085,55.2448,45.2563,53.2979,0.099,0.0879,0.0927,0.1039,73.3053,73.2075,72.3868,71.5241,116.3415,110.6312,116.6486,115.7479,96.8665,103.9414,95.8647,100.3366,,,11,,,,11,,0.593,0.605,ernie-kent-1,skip-prosser-1,Ernie Kent,Skip Prosser,1,0,2,5,0,0,0,0,0,0,0,0,181,185,57,12,137,90,23,20,8,12,23,20,8,12
2002,1163,77,1301,74,0,2,7,Washington,38.8951,-77.0367,41.808215,35.785111,-72.249537,-78.674517,Connecticut,North Carolina St.,50.4627,51.4512,39.3862,35.9638,69.6315,75.5047,15.6499,5.6648,40.5836,49.5673,32.3442,31.4126,71.151,73.6626,8.575,9.7625,19.4334,40.4712,30.8891,29.7402,50.823,63.2677,55.7831,54.8185,0.1035,0.1136,0.091,0.0984,71.8605,69.9059,70.3456,68.8094,106.1949,108.3939,108.1906,109.9085,93.6429,96.7003,91.5948,93.5746,,,10,,,,13,25,0.627,0.595,jim-calhoun-1,herb-sendek-1,Jim Calhoun,Herb Sendek,9,0,14,1,7,0,7,0,1,0,1,0,623,171,149,84,286,110,24,22,6,10,24,22,6,10
2002,1228,72,1166,60,0,4,12,Chicago,41.8369,-87.6847,39.730827,41.265325,-90.246256,-95.947029,Illinois,Creighton,52.7419,51.157,36.7052,37.1567,74.0139,73.037,11.1111,10.6112,45.7053,45.6706,34.0087,38.8193,66.3158,73.3229,8.1452,5.9504,35.8178,33.8436,35.2551,32.1819,64.978,57.4794,55.092,54.4371,0.1049,0.1174,0.0793,0.1035,70.3965,68.1765,70.701,68.6093,109.6636,109.6425,111.9148,109.7891,96.4559,98.2993,92.7977,99.2335,3,,13,,3,,16,,0.622,0.585,bill-self-1,dana-altman-1,Bill Self,Dana Altman,1,3,3,4,1,0,2,0,0,0,0,0,180,228,16,94,97,161,24,22,8,8,24,22,8,8
2002,1268,87,1458,57,0,1,8,Washington,38.8951,-77.0367,38.988607,43.073858,-76.939704,-89.405356,Maryland,Wisconsin,51.9185,47.6054,37.4138,35.7639,72.5616,71.8354,13.6106,5.1925,43.6673,51.1191,31.6597,34.7826,68.118,68.7251,7.6739,9.1954,25.8007,35.5556,31.1198,32.1385,65.928,55.6188,53.1522,51.1258,0.1118,0.0912,0.0941,0.1002,75.2758,63.8016,75.418,64.6828,113.1674,103.0291,116.2551,107.4935,94.3706,100.3758,91.5424,95.4425,2,,4,,2,,4,,0.659,0.572,gary-williams-1,bo-ryan-1,Gary Williams,Bo Ryan,8,0,11,0,5,0,7,0,1,0,1,0,475,48,143,12,271,39,26,18,4,12,26,18,4,12
2002,1328,78,1462,65,0,2,7,Dallas,32.7767,-96.797,35.208152,39.149291,-97.445692,-84.477648,Oklahoma,Xavier,48.2265,49.1942,35.0148,35.6239,76.676,72.1019,9.6264,10.6557,44.8994,43.7407,29.9296,30.6839,68.5611,66.8687,8.1518,8.7362,29.5484,31.9284,28.9796,28.7307,51.1375,51.4801,55.4717,51.9256,0.1293,0.0986,0.0824,0.0898,69.3604,66.8298,68.4844,68.0282,111.0435,108.3514,110.4555,109.1179,91.4413,93.2482,88.5941,92.009,25,,3,22,25,,3,19,0.655,0.569,kelvin-sampson-1,thad-matta-1,Kelvin Sampson,Thad Matta,7,0,8,1,1,0,1,0,0,0,0,0,286,49,73,5,176,13,27,25,4,5,27,25,4,5
2002,1338,63,1143,50,0,3,6,Pittsburgh,40.4417,-80,40.444502,37.871519,-79.954692,-122.260401,Pittsburgh,California,54.7988,51.6746,32.2581,31.4286,60.4527,67.713,11.9175,11.9891,44.6142,46.1399,28.8217,34.3701,69.5222,66.6174,9.4427,7.0973,34.5491,32.1796,32.4213,36.8693,63.5776,58.3234,54.902,59.6708,0.0991,0.1143,0.0792,0.0729,66.5007,68.9445,65.6775,68.0084,107.3403,104.0471,110.257,108.4214,90.1442,94.9897,91.6547,93.0913,,,9,,,,7,,0.608,0.613,ben-howland-1,ben-braun-1,Ben Howland,Ben Braun,0,2,1,5,0,1,0,2,0,0,0,0,136,301,34,69,95,202,27,22,5,8,27,22,5,8
2002,1356,77,1208,75,0,11,3,Chicago,41.8369,-87.6847,37.71921,33.943487,-89.217618,-83.373847,Southern Illinois,Georgia,49.9339,50.7961,36.6057,32.2807,61.9318,74.3066,11.8257,9.4293,42.047,50.0414,35.9019,31.0145,69.8824,66.6058,6.7371,9.022,28.4161,30.1747,28.3094,36.3349,56.0451,56.9087,47.7245,56.2882,0.1036,0.1259,0.0938,0.1055,70.9269,70.6786,73.0735,70.9604,107.0924,108.4477,105.457,114.569,94.3099,100.5115,94.6616,96.9263,,,,23,,,,,0.579,0.593,bruce-weber-1,jim-harrick-1,Bruce Weber,Jim Harrick,0,1,0,15,0,0,0,4,0,0,0,1,77,450,46,44,46,226,26,21,7,9,26,21,7,9
2002,1400,68,1280,64,0,6,3,Dallas,32.7767,-96.797,30.28473,33.425002,-97.737277,-88.879658,Texas,Mississippi St.,48.2603,53.1117,36.7647,34.8457,68.6732,65.285,9.5342,9.0375,47.3071,47.0242,36.5559,30.0985,65.3955,68.7813,8.3119,6.7185,25.9542,28.0407,32.5147,34.3147,54.373,60.0212,52.13,46.6042,0.0869,0.1191,0.091,0.1114,70.7855,70.0123,70.6207,69.2387,109.8999,104.5274,113.6185,109.3856,102.7344,94.7267,99.4373,91.6294,23,,,17,23,,,18,0.596,0.612,rick-barnes-1,rick-stansbury-1,Rick Barnes,Rick Stansbury,3,0,9,0,0,0,1,0,0,0,0,0,290,78,42,49,176,49,20,26,11,7,20,26,11,7
2002,1417,105,1153,101,2,8,1,Pittsburgh,40.4417,-80,34.068892,39.131159,-118.443901,-84.51428,UCLA,Cincinnati,50.6716,50.7363,38.986,36.2218,69.1834,70.9178,8.1152,10.2265,49.3892,40.4942,33.2947,29.5848,71.5548,68.2848,6.1194,6.2249,29.9163,27.8609,42.9283,28.4029,52.9933,48.7073,55.6858,44.8095,0.0784,0.069,0.0805,0.0657,69.505,68.4368,68.5327,68.7152,106.244,112.2741,110.6811,115.7842,102.9371,86.3924,96.7451,88.0357,5,,,5,5,,,5,0.586,0.629,steve-lavin-1,bob-huggins-1,Steve Lavin,Bob Huggins,5,10,5,11,4,4,4,4,0,1,0,1,133,427,58,100,58,146,19,30,11,3,19,30,11,3
2002,1231,74,1181,73,0,5,1,Lexington,38.0297,-84.4947,39.166383,36.00159,-86.526904,-78.94226,Indiana,Duke,48.3696,57.4329,40,36.2651,69.4561,68.9845,12.5086,7.2251,42.8866,46.2916,35.5839,30.2703,66.4013,68.8693,10.0155,7.4692,33.0213,37.5736,27.359,26.1916,58.4949,57.1821,48.2295,49.5516,0.1045,0.1297,0.1075,0.0919,65.7442,77.0734,66.5739,75.1685,105.3974,116.3726,109.6136,118.5999,94.4987,90.2544,89.9224,87.7504,22,1,,1,22,1,,1,0.611,0.664,mike-davis-6,mike-krzyzewski-1,Mike Davis,Mike Krzyzewski,1,17,1,17,0,12,0,12,0,9,0,9,41,635,24,167,24,226,20,29,11,3,20,29,11,3
2002,1245,78,1338,73,1,10,3,Lexington,38.0297,-84.4947,41.146856,40.444502,-81.342253,-79.954692,Kent St.,Pittsburgh,50.7947,54.7988,36.5812,32.2581,73.1034,60.4527,5.4849,11.9175,46.1844,44.6142,32.4717,28.8217,68.9051,69.5222,5.5978,9.4427,28.7894,34.5491,32.9782,32.4213,48.4721,63.5776,50.6394,54.902,0.0974,0.0991,0.0717,0.0792,65.4145,66.5007,66.1658,65.6775,115.7547,107.3403,113.6686,110.257,96.7084,90.1442,96.201,91.6547,,,,9,,,,7,0.604,0.656,stan-heath-1,ben-howland-1,Stan Heath,Ben Howland,0,0,0,1,0,0,0,0,0,0,0,0,27,136,5,34,5,95,27,27,5,5,27,27,5,5
2002,1281,82,1417,73,0,12,8,San Jose,37.3382,-121.8863,38.626527,34.068892,-90.336949,-118.443901,Missouri,UCLA,49.6829,50.6716,39.0887,38.986,68.9704,69.1834,9.7222,8.1152,47.4747,49.3892,36.414,33.2947,66.8831,71.5548,7.8224,6.1194,37.0173,29.9163,25.4588,42.9283,52.2793,52.9933,54.8999,55.6858,0.1029,0.0784,0.101,0.0805,70.7578,69.505,70.5889,68.5327,112.716,106.244,112.3241,110.6811,101.992,102.9371,99.0919,96.7451,8,5,,,8,5,,,0.564,0.608,quin-snyder-1,steve-lavin-1,Quin Snyder,Steve Lavin,2,5,2,5,0,4,0,4,0,0,0,0,59,133,37,58,37,58,21,19,11,11,21,19,11,11
2002,1328,88,1112,67,0,2,3,San Jose,37.3382,-121.8863,35.208152,32.232071,-97.445692,-110.950769,Oklahoma,Arizona,48.2265,50,35.0148,37.6093,76.676,73.0769,9.6264,7.2512,44.8994,47.8576,29.9296,34.7826,68.5611,70.1258,8.1518,8.4934,29.5484,33.6275,28.9796,31.9731,51.1375,56.4706,55.4717,54.8255,0.1293,0.0835,0.0824,0.0839,69.3604,74.1462,68.4844,72.8207,111.0435,111.0077,110.4555,117.3877,91.4413,104.0411,88.5941,96.9262,25,,3,7,25,,3,8,0.655,0.586,kelvin-sampson-1,lute-olson-1,Kelvin Sampson,Lute Olson,7,17,8,22,1,8,1,10,0,4,0,5,286,656,73,144,176,239,27,22,4,9,27,22,4,9
2002,1163,71,1356,59,0,2,11,Syracuse,43.0469,-76.1444,41.808215,37.71921,-72.249537,-89.217618,Connecticut,Southern Illinois,50.4627,49.9339,39.3862,36.6057,69.6315,61.9318,15.6499,11.8257,40.5836,42.047,32.3442,35.9019,71.151,69.8824,8.575,6.7371,19.4334,28.4161,30.8891,28.3094,50.823,56.0451,55.7831,47.7245,0.1035,0.1036,0.091,0.0938,71.8605,70.9269,70.3456,73.0735,106.1949,107.0924,108.1906,105.457,93.6429,94.3099,91.5948,94.6616,,,10,,,,13,,0.627,0.635,jim-calhoun-1,bruce-weber-1,Jim Calhoun,Bruce Weber,9,0,14,0,7,0,7,0,1,0,1,0,623,77,149,46,286,46,24,26,6,7,24,26,6,7
2002,1242,73,1228,69,0,1,4,Madison,43.0667,-89.4,38.957351,39.730827,-95.24587,-90.246256,Kansas,Illinois,52.5627,52.7419,41.0959,36.7052,71.9128,74.0139,12.2449,11.1111,41.8677,45.7053,36.4754,34.0087,68.1621,66.3158,9.1058,8.1452,21.791,35.8178,31.1622,35.2551,61.3288,64.978,52.5424,55.092,0.1159,0.1049,0.1094,0.0793,79.0371,70.3965,79.1217,70.701,114.5438,109.6636,115.0406,111.9148,94.4261,96.4559,90.5399,92.7977,7,3,2,13,7,3,2,16,0.673,0.579,roy-williams-1,bill-self-1,Roy Williams,Bill Self,12,1,12,3,7,1,7,2,2,0,2,0,384,180,92,16,92,97,29,24,3,8,29,24,3,8
2002,1268,78,1246,68,0,1,4,Syracuse,43.0469,-76.1444,38.988607,38.028081,-76.939704,-84.510698,Maryland,Kentucky,51.9185,50.9105,37.4138,31.5089,72.5616,67.6948,13.6106,12.3344,43.6673,45.1159,31.6597,33.6538,68.118,67.9117,7.6739,7.8385,25.8007,34.8633,31.1198,34.0611,65.928,51.1682,53.1522,52.8477,0.1118,0.1055,0.0941,0.0987,75.2758,70.2659,75.418,69.3445,113.1674,105.2773,116.2551,109.8256,94.3706,94.9881,91.5424,91.1143,2,4,4,16,2,4,4,15,0.659,0.622,gary-williams-1,tubby-smith-1,Gary Williams,Tubby Smith,8,4,11,8,5,3,7,6,1,1,1,1,475,254,143,42,271,104,26,20,4,9,26,20,4,9
2002,1332,72,1400,70,0,2,6,Madison,43.0667,-89.4,44.044515,30.28473,-123.07398,-97.737277,Oregon,Texas,52.352,48.2603,42.2096,36.7647,77.0784,68.6732,7.0243,9.5342,46.4879,47.3071,34.3013,36.5559,67.9767,65.3955,6.6009,8.3119,34.8814,25.9542,26.0274,32.5147,57.085,54.373,45.2563,52.13,0.099,0.0869,0.0927,0.091,73.3053,70.7855,72.3868,70.6207,116.3415,109.8999,116.6486,113.6185,96.8665,102.7344,95.8647,99.4373,,23,11,,,23,11,,0.593,0.613,ernie-kent-1,rick-barnes-1,Ernie Kent,Rick Barnes,1,3,2,9,0,0,0,1,0,0,0,0,181,290,57,42,137,176,23,20,8,11,23,20,8,11
2002,1231,81,1245,69,0,5,10,Lexington,38.0297,-84.4947,39.166383,41.146856,-86.526904,-81.342253,Indiana,Kent St.,48.3696,50.7947,40,36.5812,69.4561,73.1034,12.5086,5.4849,42.8866,46.1844,35.5839,32.4717,66.4013,68.9051,10.0155,5.5978,33.0213,28.7894,27.359,32.9782,58.4949,48.4721,48.2295,50.6394,0.1045,0.0974,0.1075,0.0717,65.7442,65.4145,66.5739,66.1658,105.3974,115.7547,109.6136,113.6686,94.4987,96.7084,89.9224,96.201,22,,,,22,,,,0.611,0.596,mike-davis-6,stan-heath-1,Mike Davis,Stan Heath,1,0,1,0,0,0,0,0,0,0,0,0,41,27,24,5,24,5,20,27,11,5,20,27,11,5
2002,1328,81,1281,75,0,2,12,San Jose,37.3382,-121.8863,35.208152,38.626527,-97.445692,-90.336949,Oklahoma,Missouri,48.2265,49.6829,35.0148,39.0887,76.676,68.9704,9.6264,9.7222,44.8994,47.4747,29.9296,36.414,68.5611,66.8831,8.1518,7.8224,29.5484,37.0173,28.9796,25.4588,51.1375,52.2793,55.4717,54.8999,0.1293,0.1029,0.0824,0.101,69.3604,70.7578,68.4844,70.5889,111.0435,112.716,110.4555,112.3241,91.4413,101.992,88.5941,99.0919,25,8,3,,25,8,3,,0.655,0.604,kelvin-sampson-1,quin-snyder-1,Kelvin Sampson,Quin Snyder,7,2,8,2,1,0,1,0,0,0,0,0,286,59,73,37,176,37,27,21,4,11,27,21,4,11
2002,1242,104,1332,86,0,1,2,Madison,43.0667,-89.4,38.957351,44.044515,-95.24587,-123.07398,Kansas,Oregon,52.5627,52.352,41.0959,42.2096,71.9128,77.0784,12.2449,7.0243,41.8677,46.4879,36.4754,34.3013,68.1621,67.9767,9.1058,6.6009,21.791,34.8814,31.1622,26.0274,61.3288,57.085,52.5424,45.2563,0.1159,0.099,0.1094,0.0927,79.0371,73.3053,79.1217,72.3868,114.5438,116.3415,115.0406,116.6486,94.4261,96.8665,90.5399,95.8647,7,,2,11,7,,2,11,0.673,0.564,roy-williams-1,ernie-kent-1,Roy Williams,Ernie Kent,12,1,12,2,7,0,7,0,2,0,2,0,384,181,92,57,92,137,29,23,3,8,29,23,3,8
2002,1268,90,1163,82,0,1,2,Syracuse,43.0469,-76.1444,38.988607,41.808215,-76.939704,-72.249537,Maryland,Connecticut,51.9185,50.4627,37.4138,39.3862,72.5616,69.6315,13.6106,15.6499,43.6673,40.5836,31.6597,32.3442,68.118,71.151,7.6739,8.575,25.8007,19.4334,31.1198,30.8891,65.928,50.823,53.1522,55.7831,0.1118,0.1035,0.0941,0.091,75.2758,71.8605,75.418,70.3456,113.1674,106.1949,116.2551,108.1906,94.3706,93.6429,91.5424,91.5948,2,,4,10,2,,4,13,0.659,0.593,gary-williams-1,jim-calhoun-1,Gary Williams,Jim Calhoun,8,9,11,14,5,7,7,7,1,1,1,1,475,623,143,149,271,286,26,24,4,6,26,24,4,6
2002,1231,73,1328,64,0,5,2,Atlanta,33.755,-84.39,39.166383,35.208152,-86.526904,-97.445692,Indiana,Oklahoma,48.3696,48.2265,40,35.0148,69.4561,76.676,12.5086,9.6264,42.8866,44.8994,35.5839,29.9296,66.4013,68.5611,10.0155,8.1518,33.0213,29.5484,27.359,28.9796,58.4949,51.1375,48.2295,55.4717,0.1045,0.1293,0.1075,0.0824,65.7442,69.3604,66.5739,68.4844,105.3974,111.0435,109.6136,110.4555,94.4987,91.4413,89.9224,88.5941,22,25,,3,22,25,,3,0.611,0.627,mike-davis-6,kelvin-sampson-1,Mike Davis,Kelvin Sampson,1,7,1,8,0,1,0,1,0,0,0,0,41,286,24,73,24,176,20,27,11,4,20,27,11,4
2002,1268,97,1242,88,0,1,1,Atlanta,33.755,-84.39,38.988607,38.957351,-76.939704,-95.24587,Maryland,Kansas,51.9185,52.5627,37.4138,41.0959,72.5616,71.9128,13.6106,12.2449,43.6673,41.8677,31.6597,36.4754,68.118,68.1621,7.6739,9.1058,25.8007,21.791,31.1198,31.1622,65.928,61.3288,53.1522,52.5424,0.1118,0.1159,0.0941,0.1094,75.2758,79.0371,75.418,79.1217,113.1674,114.5438,116.2551,115.0406,94.3706,94.4261,91.5424,90.5399,2,7,4,2,2,7,4,2,0.659,0.655,gary-williams-1,roy-williams-1,Gary Williams,Roy Williams,8,12,11,12,5,7,7,7,1,2,1,2,475,384,143,92,271,92,26,29,4,3,26,29,4,3
2002,1268,64,1231,52,0,1,5,Atlanta,33.755,-84.39,38.988607,39.166383,-76.939704,-86.526904,Maryland,Indiana,51.9185,48.3696,37.4138,40,72.5616,69.4561,13.6106,12.5086,43.6673,42.8866,31.6597,35.5839,68.118,66.4013,7.6739,10.0155,25.8007,33.0213,31.1198,27.359,65.928,58.4949,53.1522,48.2295,0.1118,0.1045,0.0941,0.1075,75.2758,65.7442,75.418,66.5739,113.1674,105.3974,116.2551,109.6136,94.3706,94.4987,91.5424,89.9224,2,22,4,,2,22,4,,0.659,0.673,gary-williams-1,mike-davis-6,Gary Williams,Mike Davis,8,1,11,1,5,0,7,0,1,0,1,0,475,41,143,24,271,24,26,20,4,11,26,20,4,11
2003,1421,92,1411,84,1,16,16,Dayton,39.7594,-84.1917,35.616618,29.722468,-82.565259,-95.361961,UNC Asheville,Texas Southern,46.2687,51.0097,35.6643,32.5901,75.969,61.3975,7.4519,5.7412,50.2404,48.4147,36.8259,33.4746,66.6667,63.7288,10.3648,6.9359,32.171,33.856,34.2119,37.76,52.4934,57.1984,56.6975,52.9925,0.099,0.0895,0.1212,0.1098,69.4728,70.8057,68.9391,69.3045,100.7461,102.1859,101.4705,97.6467,110.5521,99.9739,114.058,107.6051,,,,,,,,,0.489,0.611,eddie-biedenbach-1,ronnie-courtney-1,Eddie Biedenbach,Ronnie Courtney,0,0,0,0,0,0,0,0,0,0,0,0,130,29,100,29,151,29,14,18,16,12,14,18,16,12
2003,1112,80,1436,51,0,1,16,Salt Lake City,40.75,-111.8833,32.232071,44.479262,-110.950769,-73.198128,Arizona,Vermont,50.8186,48.0231,35.3488,33.7634,70.9138,65.9722,9.5506,8.7512,44.6629,47.0993,32.1101,32.8173,64.2857,67.5906,5.7299,9.3081,30.5542,27.6951,31.4726,38.8455,58.4789,57.1622,58.6288,59.0449,0.1113,0.1052,0.0817,0.1087,76.2091,65.3659,74.5977,65.6467,110.9747,103.2591,114.4555,100.0785,91.655,95.86,90.2006,98.1904,1,,2,,1,,1,,0.634,0.462,lute-olson-1,tom-brennan-1,Lute Olson,Tom Brennan,18,0,23,0,9,0,11,0,4,0,5,0,683,263,148,259,243,317,25,21,3,11,25,21,3,11
2003,1113,84,1272,71,0,10,7,Oklahoma City,35.4822,-97.535,33.421922,35.115864,-111.940011,-89.993508,Arizona St.,Memphis,52.2054,48.1234,31.9797,34.4262,67.1216,65.4015,10.6109,12.7517,49.3569,44.3792,34.1365,32.4176,68.7692,64.8475,9.0383,8.0067,22.1722,33.7203,28.5878,31.4154,56.6038,62.6429,56.1224,57.2238,0.0757,0.1018,0.0835,0.1027,69.5948,70.4773,68.5383,69.8502,108.2894,105.2705,111.0911,110.2239,98.4126,92.9011,96.319,93.0835,,,,19,,,,,0.579,0.515,rob-evans-1,john-calipari-1,Rob Evans,John Calipari,0,0,2,5,0,0,0,3,0,0,0,1,165,264,71,30,152,101,19,23,11,6,19,23,11,6
2003,1141,79,1166,73,0,11,6,Salt Lake City,40.75,-111.8833,43.610947,41.265325,-84.776729,-95.947029,Central Michigan,Creighton,56.0842,55.7403,38.4191,38.961,76.3329,69.3215,8.7693,10.9286,48.7841,46.6429,37.0115,34.238,71.0448,70.1389,7.9597,6.8092,33.2315,35.4294,24.2746,25.4923,57.9075,58.7269,45.6865,51.4076,0.0993,0.1193,0.1185,0.0939,72.5315,69.1548,72.9304,70.1399,109.179,113.9826,109.0285,110.1662,100.8597,92.9163,98.7009,95.1464,,,,15,,,,18,0.582,0.591,jay-smith-2,dana-altman-1,Jay Smith,Dana Altman,0,4,0,5,0,0,0,0,0,0,0,0,74,258,93,99,93,166,24,29,6,4,24,29,6,4
