game_id,div_adjde,div_adjoe,div_blockpct,div_distance,div_fg3pct,div_oppfg2pct,div_oppfg3pct,div_rpi_norm,div_seed_norm,win_or_lose
2003-1328-1354,-0.440047616,0.390398082,0.076315677,-0.266066028,0.338532881,-0.066439029,-0.17221966,0.003377112,0.9,1
2003-1328-1393,-0.145811001,-0.059881116,-0.404972949,0.361267488,0.27106646,0.045882986,0.120372201,0.00138155,0.12,0
2003-1329-1335,-0.223314091,-0.18707079,0.357098561,0.353871347,-0.280032249,-0.14433561,-0.035009115,0.001458302,0.3,1
2003-1329-1393,-0.159072344,-0.249676334,-0.205996194,0.348460592,0.110991669,-0.102669383,0.244924703,-0.003070104,-0.18,0
2003-1332-1428,0.123345369,0.118045392,-0.237180035,0.188477732,0.036903829,-0.029358989,0.259544779,-0.008826346,0.06,0
2003-1335-1329,0.223314091,0.18707079,-0.357098561,-0.353871347,0.280032249,0.14433561,0.035009115,-0.001458302,-0.3,0
2003-1338-1231,-0.362249964,0.010886452,-0.04240532,0.013117317,0.081509775,-0.169762827,0.09939748,0.001228044,0.3,1
2003-1338-1266,-0.305788286,-0.129587621,0.121880547,0.069818877,-0.194422684,-0.154299617,-0.184409157,-0.002149076,0.06,0
2003-1338-1447,-0.545613007,0.227883728,0.245717768,-0.039303836,-0.1050221,-0.355827994,-0.542275226,0.004988892,0.78,1
2003-1345-1261,-0.026313152,-0.181810506,-0.182895665,-0.047853137,-0.22655772,0.078397948,-0.258951776,0.002763096,-0.06,1
2003-1345-1400,-0.155923268,-0.427602842,-0.067462524,-0.131634051,-0.111237542,0.054195121,-0.225912016,-0.002763096,-0.48,0
2003-1354-1328,0.440047616,-0.390398082,-0.076315677,0.266066028,-0.338532881,0.066439029,0.17221966,-0.003377112,-0.9,0
2003-1356-1281,0.138043079,-0.0158484,-0.127878879,-0.023116224,0.149382172,0.123030156,0.53885631,-0.003223608,-0.3,0
2003-1358-1196,0.148386137,-0.416325175,0.192096315,0.162717416,-0.1873667,-0.222200526,-0.045287826,-0.000767528,-0.78,0
2003-1360-1390,0.029957213,-0.12729381,-0.050167868,0.058164048,0.126390183,0.081664749,0.361519258,-0.007061144,-0.54,0
2003-1386-1120,-0.163833916,0.085881386,0.033814127,0.136903908,0.097994705,-0.415532874,0.004553674,0.001228044,0.18,0
2003-1390-1163,0.033920128,-0.058538604,-0.412446806,-0.552221872,-0.167799779,0.247226649,-0.062287233,-0.000307012,0.06,0
2003-1390-1360,-0.029957213,0.12729381,0.050167868,-0.058164048,-0.126390183,-0.081664749,-0.361519258,0.007061144,0.54,1
2003-1393-1120,0.014275606,0.220537906,0.159485063,-0.210155041,-0.009377484,-0.169361734,-0.199915076,0.002149076,0.42,1
2003-1393-1242,0.182482395,0.015555693,0.286754485,0.140291785,0.063532452,0.072882912,-0.453119852,-0.001228044,-0.06,1
2003-1393-1264,0.002107482,0.224424718,0.409463679,0.030943131,-0.007942271,-0.097777098,-0.118058759,0.003607368,0.66,1
2003-1393-1328,0.145811001,0.059881116,0.404972949,-0.361267488,-0.27106646,-0.045882986,-0.120372201,-0.00138155,-0.12,1
2003-1393-1329,0.159072344,0.249676334,0.205996194,-0.348460592,-0.110991669,0.102669383,-0.244924703,0.003070104,0.18,1
2003-1393-1400,-0.066825993,-0.182077883,0.434750764,0.183637343,-0.068158297,-0.036219799,-0.32921892,7.68E-05,-0.12,1
2003-1400-1163,0.08357956,0.229884831,-0.425640998,-0.094974087,-0.168468783,0.183737769,0.255071636,0.004988892,0.24,1
2003-1400-1277,0.170976274,0.346753766,-0.085623249,0.101236134,-0.108058346,0.019922737,0.127312527,0.000614022,0.36,1
2003-1400-1345,0.155923268,0.427602842,0.067462524,0.131634051,0.111237542,-0.054195121,0.225912016,0.002763096,0.48,1
2003-1400-1393,0.066825993,0.182077883,-0.434750764,-0.183637343,0.068158297,0.036219799,0.32921892,-7.68E-05,0.12,0
2003-1400-1421,-0.534689936,0.486496071,0.066992066,0.131791384,-0.001595316,-0.316431112,-0.140702671,0.0057564,0.9,1
2003-1407-1462,0.17656687,-0.176744422,0.396633022,0.09995981,-0.130690103,0.074149523,0.12690255,-0.005602898,-0.66,0
2003-1409-1173,-0.172193998,-0.317761691,0.240157817,-0.158128086,0.052531063,-0.056997498,-0.471114918,0.000460516,-0.54,1
2003-1409-1458,0.095945072,-0.173493684,0.249171353,-0.06484255,0.06164552,-0.166068545,-0.188281976,-0.00138155,-0.48,0
2003-1411-1421,-0.195956308,-0.107620517,-0.091455852,0.170251192,-0.175782076,-0.09635216,-0.245349322,0.009363572,0,0
2003-1421-1400,0.534689936,-0.486496071,-0.066992066,-0.131791384,0.001595316,0.316431112,0.140702671,-0.0057564,-0.9,0
2003-1421-1411,0.195956308,0.107620517,0.091455852,-0.170251192,0.175782076,0.09635216,0.245349322,-0.009363572,0,1
2003-1423-1268,0.084858018,-0.018820503,-0.572065522,0.011719304,-0.104547508,0.252034494,-0.073378577,-0.001228044,-0.3,0
2003-1428-1246,0.208452398,-0.22623725,-0.120768556,0.338370992,0.139770252,0.01148394,-0.143550548,-0.001765314,-0.48,0
2003-1428-1332,-0.123345369,-0.118045392,0.237180035,-0.188477732,-0.036903829,0.029358989,-0.259544779,0.008826346,-0.06,1
2003-1429-1242,0.351178094,-0.188663792,-0.306877232,0.184146367,0,0.323566355,-0.186356548,-0.00422138,-0.78,0
2003-1436-1112,0.24262761,-0.404639407,-0.042736779,0.488133166,-0.090652822,0.128582134,0.051774249,-0.013200722,-0.9,0
2003-1443-1228,0.15602348,-0.170203544,-0.00258217,-0.02056847,-0.005529285,0.372251718,-0.079008441,-0.002532838,-0.54,0
2003-1447-1338,0.545613007,-0.227883728,-0.245717768,0.039303836,0.1050221,0.355827994,0.542275226,-0.004988892,-0.78,0
2003-1448-1120,0.05114135,0.28231036,-0.089456408,0.047058205,-0.028664223,-0.184529401,0.025162344,-0.001765314,0.48,0
2003-1448-1190,-0.126032863,0.401140995,-0.000887454,0.001944219,-0.037441319,-0.251522572,-0.141947245,0.004528386,0.78,1
2003-1451-1458,0.267422404,-0.056610677,-0.299136069,-0.320894782,-0.13541887,0.237151814,0.088159715,0.001918818,-0.42,0
2003-1454-1323,-0.112750263,-0.255977979,-0.109755576,0.030345726,-0.166118694,0.252477808,-0.094302051,-0.001228044,-0.42,0
2003-1458-1246,0.163041333,-0.083306127,-0.300456558,-0.000306997,0.008348248,0.090293537,0.005161319,-0.001228044,-0.24,0
2003-1458-1409,-0.095945072,0.173493684,-0.249171353,0.06484255,-0.06164552,0.166068545,0.188281976,0.00138155,0.48,1
2003-1458-1451,-0.267422404,0.056610677,0.299136069,0.320894782,0.13541887,-0.237151814,-0.088159715,-0.001918818,0.42,1
2003-1462-1268,0.093139145,0.117569743,-0.49118427,-0.120098081,-0.167456701,0.238312874,-0.014034394,0.002302582,0.18,0
2003-1462-1407,-0.17656687,0.176744422,-0.396633022,-0.09995981,0.130690103,-0.074149523,-0.12690255,0.005602898,0.66,1
2004-1102-1314,0.051782097,-0.161506766,-0.125179095,-0.410622672,0.15258424,0.052838792,-0.467381198,-0.002379334,-0.3,0
2004-1104-1356,0.060111812,0.134676221,0.040197378,0.023003222,0.225934461,-0.130255117,0.30443727,0.008519358,0.06,1
2004-1104-1390,0.203554174,0.053044717,-0.154839296,-0.493950674,0.073647555,0.189685564,0.223393585,-0.000767528,-0.42,1
2004-1104-1393,0.065750995,0.056436179,-0.409474371,0.20039302,0.286933849,-0.037491688,0.514257685,-0.002302582,-0.18,1
2004-1106-1181,0.375690474,-0.70571398,-0.338889721,0.129043827,-0.162070365,0.017547841,0.204454108,-0.00475864,-0.9,0
2004-1112-1371,0.272754879,0.189927499,0.173539978,0.416996409,0.212857445,0.185152152,0.42882871,-0.002149076,-0.06,0
2004-1130-1210,0.109479719,-0.113629455,-0.205702158,0.110527935,-0.231892594,0.064692161,0.161164921,-0.002686342,-0.18,0
2004-1130-1428,-0.044023286,-0.002665323,-0.074626307,-0.116196406,-0.335976945,-0.031470008,0.029423177,0.002072324,0.3,1
2004-1150-1403,0.107973508,0.104755364,-0.075241109,0.299265122,0.01857771,-0.009251538,-0.208700299,-0.005526148,-0.06,0
2004-1153-1190,-0.037576335,0.31672033,0.092947416,-0.03191424,0.224933814,-0.219572308,0.054695336,0.002379334,0.54,1
2004-1153-1228,-0.134216816,-0.023931619,0.269000064,-0.088862378,0.232658803,-0.156173146,-0.057418755,-0.000844282,0.06,0
2004-1173-1177,-0.1411132,-0.190695855,0.074465924,0.04747243,-0.236106743,-0.059282676,-0.097545262,-0.04410425,-0.18,0
2004-1177-1173,0.1411132,0.190695855,-0.074465924,-0.04747243,0.236106743,0.059282676,0.097545262,0.04410425,0.18,1
2004-1181-1106,-0.375690474,0.70571398,0.338889721,-0.129043827,0.162070365,-0.017547841,-0.204454108,0.00475864,0.9,1
2004-1181-1228,-0.230319797,0.073916984,0.25299382,-0.039864698,0.087616575,-0.105719805,-0.112450858,0.002456086,0.24,1
2004-1181-1371,-0.102413279,0.248896719,0.410506169,-0.100704993,0.09108167,-0.066365143,0.146112905,0.004605138,0.42,1
2004-1181-1462,-0.080108593,0.217560174,0.459123666,0.008020581,-0.065156358,-0.18491994,0.14686697,0.000230258,0.36,1
2004-1186-1329,0.232752207,-0.345425326,-0.268534953,0.315302542,-0.009240252,0.340090352,0.234455646,-0.004374884,-0.78,0
2004-1190-1153,0.037576335,-0.31672033,-0.092947416,0.03191424,-0.224933814,0.219572308,-0.054695336,-0.002379334,-0.54,0
2004-1196-1264,0.094970286,0.309002995,-0.123238458,-0.101967268,0.049197482,0.064359675,0.035609438,-0.0062169,0.42,0
2004-1197-1246,0.546399517,-0.418990498,-0.267610076,0.115395663,-0.048088194,0.423470303,0.028669112,-0.007214642,-0.9,0
2004-1197-1250,0.150523986,-0.012884741,-0.205482967,0.007698159,0.041929932,0.46769614,-0.17574107,-0.014658742,0,1
2004-1210-1130,-0.109479719,0.113629455,0.205702158,-0.110527935,0.231892594,-0.064692161,-0.161164921,0.002686342,0.18,1
2004-1210-1242,-0.086844031,0.082140927,-0.027291876,0.04036655,0.166947801,0.009330702,-0.113439195,0.001995572,0.06,1
2004-1210-1305,-0.056151933,0.085546462,0.034813849,-0.355722964,0.149187761,-0.137105371,-0.035675327,0.000153506,0.42,1
2004-1210-1320,-0.210341236,0.207290095,0.362979278,0.08688464,0.088748735,-0.114501641,-0.23671052,0.003377112,0.66,1
2004-1210-1329,-0.079030558,-0.093156846,0.124831598,0.127358327,-0.015970312,-0.131579781,-0.115518365,-0.001995572,-0.06,1
2004-1211-1434,-0.147210927,0.533962466,0.092562496,-0.497679636,0.495188322,-0.327698673,0.233643012,0.046938218,0.78,1
2004-1228-1153,0.134216816,0.023931619,-0.269000064,0.088862378,-0.232658803,0.156173146,0.057418755,0.000844282,-0.06,1
2004-1228-1181,0.230319797,-0.073916984,-0.25299382,0.039864698,-0.087616575,0.105719805,0.112450858,-0.002456086,-0.24,0
2004-1228-1293,-0.036716945,0.185472159,-0.022966876,0.015342731,0.076592314,-0.147417697,0.139772902,0.003607368,0.42,1
2004-1242-1210,0.086844031,-0.082140927,0.027291876,-0.04036655,-0.166947801,-0.009330702,0.113439195,-0.001995572,-0.06,0
2004-1246-1197,-0.546399517,0.418990498,0.267610076,-0.115395663,0.048088194,-0.423470303,-0.028669112,0.007214642,0.9,1
2004-1250-1197,-0.150523986,0.012884741,0.205482967,-0.007698159,-0.041929932,-0.46769614,0.17574107,0.014658742,0,0
2004-1257-1462,-0.192090567,-0.191987706,0.386063768,-0.006883332,-0.214366991,-0.316193623,0.113929704,-0.000921034,-0.18,0
2004-1264-1196,-0.094970286,-0.309002995,0.123238458,0.101967268,-0.049197482,-0.064359675,-0.035609438,0.0062169,-0.42,1
2004-1264-1448,-0.120633581,-0.400963682,0.149273999,0.098880872,-0.103804171,-0.190197486,-0.369945751,0,-0.48,0
2004-1268-1393,-0.104244419,-0.023886587,-0.00620683,-0.065199335,0.056104799,-0.165604121,0.563235305,-0.001228044,0.06,0
2004-1272-1376,0.007497654,0.008972598,-0.035658533,0.07141842,0.181054052,-0.123995947,0.493480632,0.012433318,0.18,1
2004-1280-1284,-0.23417339,0.462108504,0.220313068,-0.07798363,0.026154031,-0.129057114,0.0091952,0.003760872,0.78,1
2004-1280-1462,-0.023297692,0.089289735,0.265835169,-0.033965423,-0.122690652,-0.16407891,0.393826916,0.001918818,0.3,0
2004-1284-1280,0.23417339,-0.462108504,-0.220313068,0.07798363,-0.026154031,0.129057114,-0.0091952,-0.003760872,-0.78,0
2004-1293-1228,0.036716945,-0.185472159,0.022966876,-0.015342731,-0.076592314,0.147417697,-0.139772902,-0.003607368,-0.42,0
2004-1301-1418,-0.088587107,0.289858825,0.028526827,-0.02710892,-0.123210988,-0.115873803,-0.089499462,0.0062169,0.66,1
2004-1301-1435,0.032571826,0.213251188,-0.207616064,0.077049492,-0.125978489,0.132424188,-0.24389244,0.0029166,0.18,0
2004-1305-1210,0.056151933,-0.085546462,-0.034813849,0.355722964,-0.149187761,0.137105371,0.035675327,-0.000153506,-0.42,0
2004-1314-1102,-0.051782097,0.161506766,0.125179095,0.410622672,-0.15258424,-0.052838792,0.467381198,0.002379334,0.3,1
2004-1314-1400,0.022450448,0.12862225,0.017332079,0.230470853,-0.115188665,0.29421792,0.322673929,-0.002456086,-0.18,0
2004-1320-1210,0.210341236,-0.207290095,-0.362979278,-0.08688464,-0.088748735,0.114501641,0.23671052,-0.003377112,-0.66,0
2004-1329-1186,-0.232752207,0.345425326,0.268534953,-0.315302542,0.009240252,-0.340090352,-0.234455646,0.004374884,0.78,1
2004-1329-1210,0.079030558,0.093156846,-0.124831598,-0.127358327,0.015970312,0.131579781,0.115518365,0.001995572,0.06,0
2004-1329-1338,0.151310495,0.049563191,-0.16881402,-0.284085884,0.326502256,0.225351221,0.048077134,0.002072324,0.06,1
2004-1338-1329,-0.151310495,-0.049563191,0.16881402,0.284085884,-0.326502256,-0.225351221,-0.048077134,-0.002072324,-0.06,0
2004-1338-1458,-0.072225276,0.051175894,0.244627163,0.146748197,-0.142560625,-0.205354598,-0.189936527,0.00138155,0.18,1
2004-1343-1400,0.187568896,-0.157186522,-0.017855997,0.296723398,-0.210004174,0.05770469,0.123652017,-0.001151292,-0.66,0
2004-1350-1458,-0.055265212,-0.259718438,0.277425529,0.186884392,-0.155294562,0.073642879,-0.45956967,-0.002302582,-0.3,0
2004-1356-1104,-0.060111812,-0.134676221,-0.040197378,-0.023003222,-0.225934461,0.130255117,-0.30443727,-0.008519358,-0.06,0
2004-1371-1112,-0.272754879,-0.189927499,-0.173539978,-0.416996409,-0.212857445,-0.185152152,-0.42882871,0.002149076,0.06,1
2004-1371-1181,0.102413279,-0.248896719,-0.410506169,0.100704993,-0.09108167,0.066365143,-0.146112905,-0.004605138,-0.42,0
2004-1376-1272,-0.007497654,-0.008972598,0.035658533,-0.07141842,-0.181054052,0.123995947,-0.493480632,-0.012433318,-0.18,0
2004-1390-1104,-0.203554174,-0.053044717,0.154839296,0.493950674,-0.073647555,-0.189685564,-0.223393585,0.000767528,0.42,0
2004-1393-1104,-0.065750995,-0.056436179,0.409474371,-0.20039302,-0.286933849,0.037491688,-0.514257685,0.002302582,0.18,0
2004-1393-1268,0.104244419,0.023886587,0.00620683,0.065199335,-0.056104799,0.165604121,-0.563235305,0.001228044,-0.06,1
2004-1400-1314,-0.022450448,-0.12862225,-0.017332079,-0.230470853,0.115188665,-0.29421792,-0.322673929,0.002456086,0.18,1
2004-1400-1343,-0.187568896,0.157186522,0.017855997,-0.296723398,0.210004174,-0.05770469,-0.123652017,0.001151292,0.66,1
2004-1400-1462,0.027163433,0.014680386,0.204665013,0.135279349,-0.020184462,-0.149628989,0.030923986,-7.68E-05,0.24,0
2004-1403-1150,-0.107973508,-0.104755364,0.075241109,-0.299265122,-0.01857771,0.009251538,0.208700299,0.005526148,0.06,1
2004-1418-1301,0.088587107,-0.289858825,-0.028526827,0.02710892,0.123210988,0.115873803,0.089499462,-0.0062169,-0.66,0
2004-1428-1130,0.044023286,0.002665323,0.074626307,0.116196406,0.335976945,0.031470008,-0.029423177,-0.002072324,-0.3,0
2004-1434-1211,0.147210927,-0.533962466,-0.092562496,0.497679636,-0.495188322,0.327698673,-0.233643012,-0.046938218,-0.78,0
2004-1435-1301,-0.032571826,-0.213251188,0.207616064,-0.077049492,0.125978489,-0.132424188,0.24389244,-0.0029166,-0.18,1
2004-1435-1444,-0.106555361,-0.067457726,0.114984069,0.073183873,0.004402843,-0.163577543,0.06678966,0.002763096,0.3,1
2004-1444-1435,0.106555361,0.067457726,-0.114984069,-0.073183873,-0.004402843,0.163577543,-0.06678966,-0.002763096,-0.3,0
2004-1448-1264,0.120633581,0.400963682,-0.149273999,-0.098880872,0.103804171,0.190197486,0.369945751,0,0.48,1
2004-1458-1338,0.072225276,-0.051175894,-0.244627163,-0.146748197,0.142560625,0.205354598,0.189936527,-0.00138155,-0.18,0
2004-1458-1350,0.055265212,0.259718438,-0.277425529,-0.186884392,0.155294562,-0.073642879,0.45956967,0.002302582,0.3,1
2004-1462-1181,0.080108593,-0.217560174,-0.459123666,-0.008020581,0.065156358,0.18491994,-0.14686697,-0.000230258,-0.36,0
2004-1462-1257,0.192090567,0.191987706,-0.386063768,0.006883332,0.214366991,0.316193623,-0.113929704,0.000921034,0.18,1
2004-1462-1280,0.023297692,-0.089289735,-0.265835169,0.033965423,0.122690652,0.16407891,-0.393826916,-0.001918818,-0.3,1
2004-1462-1400,-0.027163433,-0.014680386,-0.204665013,-0.135279349,0.020184462,0.149628989,-0.030923986,7.68E-05,-0.24,1
2005-1105-1324,-0.203681716,-0.437253732,0.107392597,0.039366355,-0.207265263,-0.334775863,-0.517244661,0.010284518,0,0
2005-1112-1228,0.208789474,-0.174459055,0.072674978,0.020265131,0.053411632,0.198604617,-0.080736202,-0.000767528,-0.12,0
2005-1112-1329,-0.027728262,-0.131093374,0.182473323,0.119817386,-0.081818546,-0.068713651,-0.024298463,0.001458302,-0.06,1
2005-1112-1412,-0.070549008,0.167496003,0.075545838,-0.388704697,0.310983664,-0.066206816,-0.034767521,0.002532838,0.48,1
2005-1112-1429,-0.011512194,-0.010821719,0.084869448,-0.153612223,0.059844357,0.211877645,0.19872175,0.012817022,0.66,1
2005-1137-1242,-0.008095887,-0.421104181,-0.069991232,0.277134863,0.008685608,0.03228275,0.045207295,-0.003223608,-0.66,1
2005-1137-1458,0.070324291,-0.267340081,0.21191968,0.164964227,-0.124417481,-0.281863185,0.193077244,-0.00053727,-0.48,0
2005-1150-1301,0.104028812,-0.082290095,-0.202681607,0.030261373,-0.008902892,0.181025111,-0.223042176,0.001228044,0.18,0
2005-1151-1448,-0.057642961,-0.756149663,-0.110942412,0.030010611,-0.554672446,-0.011541993,-0.126697561,-0.003070104,-0.78,0
2005-1153-1234,-0.042277173,-0.018783915,0.170086393,0.079118142,-0.158753938,-0.334860303,-0.04122466,0.001765314,0.18,1
2005-1153-1246,0.115134086,-0.003526558,0.22360627,0.004053219,0.030150897,-0.322495013,0.101557181,-0.003837622,-0.3,0
2005-1163-1301,-0.201883979,-0.09651172,0.453547677,-0.14188781,-0.131307644,-0.297194456,-0.289407217,0.005295896,0.48,0
2005-1166-1452,0.020692189,0.020444464,-0.079223959,0.189442389,0.308627857,-0.08521126,0.003784967,-0.006523898,-0.18,0
2005-1175-1181,0.504984771,-0.35840576,-0.284391506,0.040010824,-0.215196098,0.540278232,0.503539713,-0.007675132,-0.9,0
2005-1181-1175,-0.504984771,0.35840576,0.284391506,-0.040010824,0.215196098,-0.540278232,-0.503539713,0.007675132,0.9,1
2005-1181-1277,-0.134672323,-0.086072771,0.341749888,0.115677481,0.143727092,-0.280902671,-0.355940641,-0.002456086,0.24,0
2005-1181-1280,-0.111927313,0.267787585,0.264135107,0.019561402,0.244677992,-0.257697301,-0.080201767,-0.003453864,0.48,1
2005-1184-1246,0.31869737,-0.251395988,-0.185686333,0.002483521,0.06404707,0.065890164,0.243658167,-0.009747302,-0.78,0
2005-1192-1228,0.466078353,-0.543844145,0.124500139,-0.02517538,-0.248651987,0.26361343,0.049746327,-0.006677398,-0.9,0
2005-1196-1325,-0.264188301,0.173206606,0.244750123,0.035871715,0.346863975,-0.120744978,-0.348853894,0.00583315,0.54,1
2005-1196-1437,0.003911291,0.008474433,-0.182590937,-0.067518913,0.173546347,0.112200631,-0.009444115,-0.005219146,0.06,0
2005-1203-1210,0.175920049,0.04093959,-0.048638881,0.10845731,0.166295951,0.236914324,0.214586399,-0.00138155,-0.42,0
2005-1210-1203,-0.175920049,-0.04093959,0.048638881,-0.10845731,-0.166295951,-0.236914324,-0.214586399,0.00138155,0.42,1
2005-1210-1257,-0.117982527,-0.183755319,0.094492441,0.017550645,-0.379868143,0.034013785,-0.083847635,-0.003223608,-0.06,0
2005-1211-1403,0.155197493,0.284989755,0.006955285,0.122428064,0.011716137,-0.030509494,-0.134450521,-0.002379334,0.18,0
2005-1211-1457,0.153518188,0.475511112,-0.126788273,-0.213836002,0.103501118,0.055118692,0.184233453,0.002993352,0.66,1
2005-1228-1112,-0.208789474,0.174459055,-0.072674978,-0.020265131,-0.053411632,-0.198604617,0.080736202,0.000767528,0.12,1
2005-1228-1192,-0.466078353,0.543844145,-0.124500139,0.02517538,0.248651987,-0.26361343,-0.049746327,0.006677398,0.9,1
2005-1228-1257,-0.146901182,0.19188357,-0.147691551,-0.05402929,-0.043004912,0.093417844,0.229330932,0.000767528,0.18,1
2005-1228-1305,-0.103041879,0.505555806,-0.206279537,-0.463957675,0.698451,0.067805913,0.333304049,0.00368412,0.48,1
2005-1228-1314,-0.077913047,0.023987909,-0.071488142,-0.167052777,-0.062646166,0.020804087,0.12726128,-0.00138155,0,0
2005-1234-1153,0.042277173,0.018783915,-0.170086393,-0.079118142,0.158753938,0.334860303,0.04122466,-0.001765314,-0.18,0
2005-1235-1278,0.054141626,0.00448067,-0.067537369,-0.020464576,-0.326416486,0.040668771,-0.07232435,-0.000153506,-0.06,1
2005-1235-1314,-0.030777126,-0.509138653,0.074695807,0.202684457,-0.635907758,0.251126756,-0.243716735,0.002149076,-0.48,0
2005-1242-1137,0.008095887,0.421104181,0.069991232,-0.277134863,-0.008685608,-0.03228275,-0.045207295,0.003223608,0.66,0
