game_id,numot,season,team1_adjde,team1_adjoe,team1_adjtempo,team1_ap_final,team1_ap_preseason,team1_arate,team1_blockpct,team1_coaches_before_final,team1_coaches_preseason,team1_distance,team1_f3grate,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_id,team1_opparate,team1_oppblockpct,team1_oppf3grate,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppstlrate,team1_pt_career_overall_losses,team1_pt_career_school_losses,team1_pt_career_school_wins,team1_pt_coach_season_losses,team1_pt_coach_season_wins,team1_pt_overall_ff,team1_pt_overall_ncaa,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_school_ncaa,team1_pt_school_s16,team1_pt_team_season_losses,team1_pt_team_season_wins,team1_rpi_norm,team1_seed_norm,team1_stlrate,team2_adjde,team2_adjoe,team2_adjtempo,team2_ap_final,team2_ap_preseason,team2_arate,team2_blockpct,team2_coaches_before_final,team2_coaches_preseason,team2_distance,team2_f3grate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_id,team2_opparate,team2_oppblockpct,team2_oppf3grate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppstlrate,team2_pt_career_overall_losses,team2_pt_career_school_losses,team2_pt_career_school_wins,team2_pt_coach_season_losses,team2_pt_coach_season_wins,team2_pt_overall_ff,team2_pt_overall_ncaa,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_school_ncaa,team2_pt_school_s16,team2_pt_team_season_losses,team2_pt_team_season_wins,team2_rpi_norm,team2_seed_norm,team2_stlrate,win_or_lose
2002-1228-1361,0.0,2002.0,92.7977,111.9148,70.701,13.0,3.0,64.978,11.1111,16.0,3.0,3.316189473,35.8178,52.7419,36.7052,74.0139,1228.0,55.092,8.1452,35.2551,45.7053,34.0087,66.3158,0.0793,97.0,16.0,180.0,8.0,24.0,0.0,3.0,2.0,0.0,1.0,1.0,8.0,24.0,0.504528294,0.77,0.1049,95.2062,104.1575,71.2003,,,51.5012,9.6463,,,30.75193536,21.7037,50.104,35.75,65.6676,1361.0,56.1856,7.8309,30.9656,47.4277,33.3333,68.0745,0.111,129.0,48.0,225.0,11.0,21.0,3.0,7.0,4.0,0.0,0.0,0.0,11.0,21.0,0.495471706,0.23,0.094,1.0
2002-1231-1181,0.0,2002.0,89.9224,109.6136,66.5739,,22.0,58.4949,12.5086,,22.0,2.328497657,33.0213,48.3696,40.0,69.4561,1231.0,48.2295,10.0155,27.359,42.8866,35.5839,66.4013,0.1075,24.0,24.0,41.0,11.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,20.0,0.497966061,0.38,0.1045,87.7504,118.5999,75.1685,1.0,1.0,57.1821,7.2251,1.0,1.0,5.911245226,37.5736,57.4329,36.2651,68.9845,1181.0,49.5516,7.4692,26.1916,46.2916,30.2703,68.8693,0.0919,226.0,167.0,635.0,3.0,29.0,9.0,17.0,12.0,9.0,17.0,12.0,3.0,29.0,0.502033939,0.62,0.1297,1.0
2002-1231-1245,0.0,2002.0,89.9224,109.6136,66.5739,,22.0,58.4949,12.5086,,22.0,2.328497657,33.0213,48.3696,40.0,69.4561,1231.0,48.2295,10.0155,27.359,42.8866,35.5839,66.4013,0.1075,24.0,24.0,41.0,11.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,20.0,0.500575646,0.65,0.1045,96.201,113.6686,66.1658,,,48.4721,5.4849,,,4.433349029,28.7894,50.7947,36.5812,73.1034,1245.0,50.6394,5.5978,32.9782,46.1844,32.4717,68.9051,0.0717,5.0,5.0,27.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.499424354,0.35,0.0974,1.0
2002-1231-1268,0.0,2002.0,89.9224,109.6136,66.5739,,22.0,58.4949,12.5086,,22.0,5.81802584,33.0213,48.3696,40.0,69.4561,1231.0,48.2295,10.0155,27.359,42.8866,35.5839,66.4013,0.1075,24.0,24.0,41.0,11.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,20.0,0.50053727,0.38,0.1045,91.5424,116.2551,75.418,4.0,2.0,65.928,13.6106,4.0,2.0,9.104809318,25.8007,51.9185,37.4138,72.5616,1268.0,53.1522,7.6739,31.1198,43.6673,31.6597,68.118,0.0941,271.0,143.0,475.0,4.0,26.0,1.0,11.0,7.0,1.0,8.0,5.0,4.0,26.0,0.49946273,0.62,0.1118,0.0
2002-1231-1328,0.0,2002.0,89.9224,109.6136,66.5739,,22.0,58.4949,12.5086,,22.0,5.81802584,33.0213,48.3696,40.0,69.4561,1231.0,48.2295,10.0155,27.359,42.8866,35.5839,66.4013,0.1075,24.0,24.0,41.0,11.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,20.0,0.499385978,0.41,0.1045,88.5941,110.4555,68.4844,3.0,25.0,51.1375,9.6264,3.0,25.0,13.13631396,29.5484,48.2265,35.0148,76.676,1328.0,55.4717,8.1518,28.9796,44.8994,29.9296,68.5611,0.0824,176.0,73.0,286.0,4.0,27.0,0.0,8.0,1.0,0.0,7.0,1.0,4.0,27.0,0.500614022,0.59,0.1293,1.0
2002-1231-1423,0.0,2002.0,89.9224,109.6136,66.5739,,22.0,58.4949,12.5086,,22.0,34.94733381,33.0213,48.3696,40.0,69.4561,1231.0,48.2295,10.0155,27.359,42.8866,35.5839,66.4013,0.1075,24.0,24.0,41.0,11.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,20.0,0.501304795,0.74,0.1045,93.829,104.5005,64.534,,,57.7806,9.0513,,,43.80792548,32.8342,46.4905,37.3311,68.855,1423.0,54.7887,8.6705,33.8895,45.3438,32.0883,67.2468,0.0931,102.0,102.0,135.0,9.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,22.0,0.498695205,0.26,0.128,1.0
2002-1231-1428,0.0,2002.0,89.9224,109.6136,66.5739,,22.0,58.4949,12.5086,,22.0,34.94733381,33.0213,48.3696,40.0,69.4561,1231.0,48.2295,10.0155,27.359,42.8866,35.5839,66.4013,0.1075,24.0,24.0,41.0,11.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,20.0,0.50084428,0.71,0.1045,95.6459,108.6231,63.3547,,,63.7224,7.3961,,,9.872674136,40.2778,50.306,40.4719,67.9443,1428.0,51.5702,7.3439,27.6393,49.1388,31.8302,70.6406,0.0927,133.0,81.0,382.0,8.0,21.0,1.0,9.0,4.0,1.0,8.0,4.0,8.0,21.0,0.49915572,0.29,0.0922,1.0
2002-1242-1221,0.0,2002.0,90.5399,115.0406,79.1217,2.0,7.0,61.3288,12.2449,2.0,7.0,5.058854654,21.791,52.5627,41.0959,71.9128,1242.0,52.5424,9.1058,31.1622,41.8677,36.4754,68.1621,0.1094,92.0,92.0,384.0,3.0,29.0,2.0,12.0,7.0,2.0,12.0,7.0,3.0,29.0,0.506715469,0.95,0.1159,96.6499,96.6995,63.7588,,,63.1124,9.3551,,,4.999816642,25.629,42.9583,33.79,69.153,1221.0,64.4315,9.6774,32.6606,43.6876,38.3895,65.604,0.1047,164.0,40.0,194.0,14.0,18.0,0.0,3.0,1.0,0.0,1.0,0.0,14.0,18.0,0.493284531,0.05,0.1217,1.0
2002-1242-1228,0.0,2002.0,90.5399,115.0406,79.1217,2.0,7.0,61.3288,12.2449,2.0,7.0,7.145694176,21.791,52.5627,41.0959,71.9128,1242.0,52.5424,9.1058,31.1622,41.8677,36.4754,68.1621,0.1094,92.0,92.0,384.0,3.0,29.0,2.0,12.0,7.0,2.0,12.0,7.0,3.0,29.0,0.503607321,0.59,0.1159,92.7977,111.9148,70.701,13.0,3.0,64.978,11.1111,16.0,3.0,3.441540046,35.8178,52.7419,36.7052,74.0139,1228.0,55.092,8.1452,35.2551,45.7053,34.0087,66.3158,0.0793,97.0,16.0,180.0,8.0,24.0,0.0,3.0,2.0,0.0,1.0,1.0,8.0,24.0,0.496392679,0.41,0.1049,1.0
2002-1242-1268,0.0,2002.0,90.5399,115.0406,79.1217,2.0,7.0,61.3288,12.2449,2.0,7.0,12.03803844,21.791,52.5627,41.0959,71.9128,1242.0,52.5424,9.1058,31.1622,41.8677,36.4754,68.1621,0.1094,92.0,92.0,384.0,3.0,29.0,2.0,12.0,7.0,2.0,12.0,7.0,3.0,29.0,0.499846494,0.5,0.1159,91.5424,116.2551,75.418,4.0,2.0,65.928,13.6106,4.0,2.0,9.104809318,25.8007,51.9185,37.4138,72.5616,1268.0,53.1522,7.6739,31.1198,43.6673,31.6597,68.118,0.0941,271.0,143.0,475.0,4.0,26.0,1.0,11.0,7.0,1.0,8.0,5.0,4.0,26.0,0.500153506,0.5,0.1118,0.0
2002-1242-1332,0.0,2002.0,90.5399,115.0406,79.1217,2.0,7.0,61.3288,12.2449,2.0,7.0,7.145694176,21.791,52.5627,41.0959,71.9128,1242.0,52.5424,9.1058,31.1622,41.8677,36.4754,68.1621,0.1094,92.0,92.0,384.0,3.0,29.0,2.0,12.0,7.0,2.0,12.0,7.0,3.0,29.0,0.504182932,0.53,0.1159,95.8647,116.6486,72.3868,11.0,,57.085,7.0243,11.0,,33.68817376,34.8814,52.352,42.2096,77.0784,1332.0,45.2563,6.6009,26.0274,46.4879,34.3013,67.9767,0.0927,137.0,57.0,181.0,8.0,23.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,23.0,0.495817068,0.47,0.099,1.0
2002-1242-1390,0.0,2002.0,90.5399,115.0406,79.1217,2.0,7.0,61.3288,12.2449,2.0,7.0,5.058854654,21.791,52.5627,41.0959,71.9128,1242.0,52.5424,9.1058,31.1622,41.8677,36.4754,68.1621,0.1094,92.0,92.0,384.0,3.0,29.0,2.0,12.0,7.0,2.0,12.0,7.0,3.0,29.0,0.503799192,0.71,0.1159,96.3122,113.9578,71.2398,24.0,13.0,58.3942,10.1961,23.0,13.0,32.00674493,33.3516,50.6173,34.0461,69.9877,1390.0,51.114,6.5844,29.5969,45.098,35.0746,69.4486,0.0986,233.0,156.0,491.0,9.0,19.0,1.0,9.0,3.0,1.0,9.0,3.0,9.0,19.0,0.496200808,0.29,0.0701,1.0
2002-1245-1104,0.0,2002.0,96.201,113.6686,66.1658,,,48.4721,5.4849,,,6.819654973,28.7894,50.7947,36.5812,73.1034,1245.0,50.6394,5.5978,32.9782,46.1844,32.4717,68.9051,0.0717,5.0,5.0,27.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.500997786,0.26,0.0974,93.877,111.4954,69.9001,8.0,24.0,50.5495,8.0468,8.0,24.0,10.44961925,33.945,50.6579,30.8677,73.5782,1104.0,46.988,7.1637,32.7925,45.2085,31.7841,68.2422,0.0881,73.0,49.0,149.0,7.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,26.0,0.499002214,0.74,0.1053,1.0
2002-1245-1231,0.0,2002.0,96.201,113.6686,66.1658,,,48.4721,5.4849,,,4.433349029,28.7894,50.7947,36.5812,73.1034,1245.0,50.6394,5.5978,32.9782,46.1844,32.4717,68.9051,0.0717,5.0,5.0,27.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.499424354,0.35,0.0974,89.9224,109.6136,66.5739,,22.0,58.4949,12.5086,,22.0,2.328497657,33.0213,48.3696,40.0,69.4561,1231.0,48.2295,10.0155,27.359,42.8866,35.5839,66.4013,0.1075,24.0,24.0,41.0,11.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,20.0,0.500575646,0.65,0.1045,0.0
2002-1245-1329,0.0,2002.0,96.201,113.6686,66.1658,,,48.4721,5.4849,,,6.819654973,28.7894,50.7947,36.5812,73.1034,1245.0,50.6394,5.5978,32.9782,46.1844,32.4717,68.9051,0.0717,5.0,5.0,27.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.499961624,0.41,0.0974,91.8988,104.227,67.3849,20.0,18.0,55.0898,8.641,22.0,18.0,19.70414231,27.3752,49.3718,32.7451,64.4068,1329.0,51.0013,8.8692,30.7776,45.1689,30.742,68.231,0.0997,278.0,113.0,704.0,8.0,23.0,2.0,22.0,11.0,1.0,9.0,4.0,8.0,23.0,0.500038376,0.59,0.1124,1.0
2002-1245-1338,1.0,2002.0,96.201,113.6686,66.1658,,,48.4721,5.4849,,,4.433349029,28.7894,50.7947,36.5812,73.1034,1245.0,50.6394,5.5978,32.9782,46.1844,32.4717,68.9051,0.0717,5.0,5.0,27.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.498004437,0.29,0.0974,91.6547,110.257,65.6775,9.0,,63.5776,11.9175,7.0,,5.142270057,34.5491,54.7988,32.2581,60.4527,1338.0,54.902,9.4427,32.4213,44.6142,28.8217,69.5222,0.0792,95.0,34.0,136.0,5.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,27.0,0.501995563,0.71,0.0991,1.0
2002-1246-1268,0.0,2002.0,91.1143,109.8256,69.3445,16.0,4.0,51.1682,12.3344,15.0,4.0,9.756202457,34.8633,50.9105,31.5089,67.6948,1246.0,52.8477,7.8385,34.0611,45.1159,33.6538,67.9117,0.0987,104.0,42.0,254.0,9.0,20.0,1.0,8.0,6.0,1.0,4.0,3.0,9.0,20.0,0.498580076,0.41,0.1055,91.5424,116.2551,75.418,4.0,2.0,65.928,13.6106,4.0,2.0,4.135486734,25.8007,51.9185,37.4138,72.5616,1268.0,53.1522,7.6739,31.1198,43.6673,31.6597,68.118,0.0941,271.0,143.0,475.0,4.0,26.0,1.0,11.0,7.0,1.0,8.0,5.0,4.0,26.0,0.501419924,0.59,0.1118,0.0
2002-1246-1409,0.0,2002.0,91.1143,109.8256,69.3445,16.0,4.0,51.1682,12.3344,15.0,4.0,5.718572613,34.8633,50.9105,31.5089,67.6948,1246.0,52.8477,7.8385,34.0611,45.1159,33.6538,67.9117,0.0987,104.0,42.0,254.0,9.0,20.0,1.0,8.0,6.0,1.0,4.0,3.0,9.0,20.0,0.499078967,0.74,0.1055,98.0707,111.68,71.285,,,60.5603,11.2177,,,6.257754696,31.7599,51.0526,40.2262,75.389,1409.0,51.9277,9.0226,29.9742,46.3469,34.8276,68.0251,0.0945,6.0,6.0,26.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,0.500921033,0.26,0.1094,1.0
2002-1246-1434,0.0,2002.0,91.1143,109.8256,69.3445,16.0,4.0,51.1682,12.3344,15.0,4.0,5.718572613,34.8633,50.9105,31.5089,67.6948,1246.0,52.8477,7.8385,34.0611,45.1159,33.6538,67.9117,0.0987,104.0,42.0,254.0,9.0,20.0,1.0,8.0,6.0,1.0,4.0,3.0,9.0,20.0,0.502417696,0.77,0.1055,96.7884,109.2741,70.2168,,,63.9766,10.741,,,4.239991717,39.4558,51.0804,35.0133,67.3973,1434.0,66.8857,6.3094,33.7196,45.2956,35.5155,65.8163,0.0957,184.0,184.0,235.0,7.0,25.0,0.0,5.0,1.0,0.0,5.0,1.0,7.0,25.0,0.497582304,0.23,0.1415,1.0
2002-1266-1409,0.0,2002.0,90.5247,110.5513,66.3464,12.0,,52.8129,10.0983,10.0,,4.961183727,24.7691,50.3971,37.9386,69.1667,1266.0,59.4901,7.4368,36.3481,44.7721,32.0814,65.3716,0.0925,34.0,34.0,56.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,0.500268635,0.71,0.1259,98.0707,111.68,71.285,,,60.5603,11.2177,,,6.257754696,31.7599,51.0526,40.2262,75.389,1409.0,51.9277,9.0226,29.9742,46.3469,34.8276,68.0251,0.0945,6.0,6.0,26.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,0.499731365,0.29,0.1094,0.0
2002-1268-1163,0.0,2002.0,91.5424,116.2551,75.418,4.0,2.0,65.928,13.6106,4.0,2.0,4.135486734,25.8007,51.9185,37.4138,72.5616,1268.0,53.1522,7.6739,31.1198,43.6673,31.6597,68.118,0.0941,271.0,143.0,475.0,4.0,26.0,1.0,11.0,7.0,1.0,8.0,5.0,4.0,26.0,0.502532822,0.53,0.1118,91.5948,108.1906,70.3456,10.0,,50.823,15.6499,13.0,,4.087089223,19.4334,50.4627,39.3862,69.6315,1163.0,55.7831,8.575,30.8891,40.5836,32.3442,71.151,0.091,286.0,149.0,623.0,6.0,24.0,1.0,14.0,7.0,1.0,9.0,7.0,6.0,24.0,0.497467178,0.47,0.1035,1.0
2002-1268-1231,0.0,2002.0,91.5424,116.2551,75.418,4.0,2.0,65.928,13.6106,4.0,2.0,9.104809318,25.8007,51.9185,37.4138,72.5616,1268.0,53.1522,7.6739,31.1198,43.6673,31.6597,68.118,0.0941,271.0,143.0,475.0,4.0,26.0,1.0,11.0,7.0,1.0,8.0,5.0,4.0,26.0,0.49946273,0.62,0.1118,89.9224,109.6136,66.5739,,22.0,58.4949,12.5086,,22.0,5.81802584,33.0213,48.3696,40.0,69.4561,1231.0,48.2295,10.0155,27.359,42.8866,35.5839,66.4013,0.1075,24.0,24.0,41.0,11.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,20.0,0.50053727,0.38,0.1045,1.0
2002-1268-1242,0.0,2002.0,91.5424,116.2551,75.418,4.0,2.0,65.928,13.6106,4.0,2.0,9.104809318,25.8007,51.9185,37.4138,72.5616,1268.0,53.1522,7.6739,31.1198,43.6673,31.6597,68.118,0.0941,271.0,143.0,475.0,4.0,26.0,1.0,11.0,7.0,1.0,8.0,5.0,4.0,26.0,0.500153506,0.5,0.1118,90.5399,115.0406,79.1217,2.0,7.0,61.3288,12.2449,2.0,7.0,12.03803844,21.791,52.5627,41.0959,71.9128,1242.0,52.5424,9.1058,31.1622,41.8677,36.4754,68.1621,0.1094,92.0,92.0,384.0,3.0,29.0,2.0,12.0,7.0,2.0,12.0,7.0,3.0,29.0,0.499846494,0.5,0.1159,1.0
2002-1268-1246,0.0,2002.0,91.5424,116.2551,75.418,4.0,2.0,65.928,13.6106,4.0,2.0,4.135486734,25.8007,51.9185,37.4138,72.5616,1268.0,53.1522,7.6739,31.1198,43.6673,31.6597,68.118,0.0941,271.0,143.0,475.0,4.0,26.0,1.0,11.0,7.0,1.0,8.0,5.0,4.0,26.0,0.501419924,0.59,0.1118,91.1143,109.8256,69.3445,16.0,4.0,51.1682,12.3344,15.0,4.0,9.756202457,34.8633,50.9105,31.5089,67.6948,1246.0,52.8477,7.8385,34.0611,45.1159,33.6538,67.9117,0.0987,104.0,42.0,254.0,9.0,20.0,1.0,8.0,6.0,1.0,4.0,3.0,9.0,20.0,0.498580076,0.41,0.1055,1.0
2002-1268-1373,0.0,2002.0,91.5424,116.2551,75.418,4.0,2.0,65.928,13.6106,4.0,2.0,0.134728553,25.8007,51.9185,37.4138,72.5616,1268.0,53.1522,7.6739,31.1198,43.6673,31.6597,68.118,0.0941,271.0,143.0,475.0,4.0,26.0,1.0,11.0,7.0,1.0,8.0,5.0,4.0,26.0,0.502763074,0.95,0.1118,99.6885,98.6102,67.7359,,,54.5135,11.3308,,,5.040970851,35.3229,45.6127,34.626,74.4032,1373.0,57.8947,10.5144,36.657,42.6616,33.6399,69.6471,0.102,18.0,18.0,16.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,0.497236926,0.05,0.0778,1.0
2002-1268-1458,0.0,2002.0,91.5424,116.2551,75.418,4.0,2.0,65.928,13.6106,4.0,2.0,0.134728553,25.8007,51.9185,37.4138,72.5616,1268.0,53.1522,7.6739,31.1198,43.6673,31.6597,68.118,0.0941,271.0,143.0,475.0,4.0,26.0,1.0,11.0,7.0,1.0,8.0,5.0,4.0,26.0,0.503338699,0.71,0.1118,95.4425,107.4935,64.6828,,,55.6188,5.1925,,,13.05548428,35.5556,47.6054,35.7639,71.8354,1458.0,51.1258,9.1954,32.1385,51.1191,34.7826,68.7251,0.1002,39.0,12.0,48.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.496661301,0.29,0.0912,1.0
2002-1270-1280,0.0,2002.0,95.3549,102.3383,66.805,,,52.18,13.3097,,,4.423231426,28.1211,46.7756,36.7033,65.3846,1270.0,48.855,7.8246,29.164,44.3656,33.4052,61.9938,0.1118,62.0,8.0,114.0,8.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,21.0,0.493668229,0.17,0.1218,91.6294,109.3856,69.2387,17.0,,60.0212,9.0375,18.0,,7.94384037,28.0407,53.1117,34.8457,65.285,1280.0,46.6042,6.7185,34.3147,47.0242,30.0985,68.7813,0.1114,49.0,49.0,78.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.506331771,0.83,0.1191,0.0
2002-1274-1281,0.0,2002.0,93.5169,108.2862,70.2876,21.0,,64.1809,15.6766,21.0,,27.95770872,35.9432,47.7441,34.5029,77.1386,1274.0,53.183,9.9262,35.7029,45.0495,30.9064,67.4847,0.1028,165.0,20.0,225.0,7.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,24.0,0.50165018,0.71,0.1241,99.0919,112.3241,70.5889,,8.0,52.2793,9.7222,,8.0,16.6485203,37.0173,49.6829,39.0887,68.9704,1281.0,54.8999,7.8224,25.4588,47.4747,36.414,66.8831,0.101,37.0,37.0,59.0,11.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,21.0,0.49834982,0.29,0.1029,0.0
2002-1277-1301,0.0,2002.0,95.8615,111.2209,64.5618,,15.0,57.3298,8.9337,,15.0,8.365067687,27.6904,48.8294,39.3013,77.0035,1277.0,57.1637,8.7793,39.8266,46.0134,29.7533,72.1925,0.1109,64.0,64.0,167.0,11.0,19.0,3.0,4.0,4.0,3.0,4.0,4.0,11.0,19.0,0.499040591,0.41,0.0776,93.5746,109.9085,68.8094,,,63.2677,5.6648,25.0,,3.51489347,40.4712,51.4512,35.9638,75.5047,1301.0,54.8185,9.7625,29.7402,49.5673,31.4126,73.6626,0.0984,110.0,84.0,171.0,10.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,22.0,0.500959409,0.59,0.1136,0.0
2002-1279-1417,0.0,2002.0,94.8577,112.3212,66.4878,,,57.6602,5.1818,,,11.31197218,38.8288,50.6764,37.8689,73.5736,1279.0,51.8409,11.5505,29.7125,48.3636,31.6129,67.8233,0.1085,45.0,45.0,86.0,10.0,20.0,0.0,2.0,1.0,0.0,2.0,1.0,10.0,20.0,0.499385978,0.47,0.1075,96.7451,110.6811,68.5327,,5.0,52.9933,8.1152,,5.0,38.9685284,29.9163,50.6716,38.986,69.1834,1417.0,55.6858,6.1194,42.9283,49.3892,33.2947,71.5548,0.0805,58.0,58.0,133.0,11.0,19.0,0.0,5.0,4.0,0.0,5.0,4.0,11.0,19.0,0.500614022,0.53,0.0784,0.0
2002-1280-1270,0.0,2002.0,91.6294,109.3856,69.2387,17.0,,60.0212,9.0375,18.0,,7.94384037,28.0407,53.1117,34.8457,65.285,1280.0,46.6042,6.7185,34.3147,47.0242,30.0985,68.7813,0.1114,49.0,49.0,78.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.506331771,0.83,0.1191,95.3549,102.3383,66.805,,,52.18,13.3097,,,4.423231426,28.1211,46.7756,36.7033,65.3846,1270.0,48.855,7.8246,29.164,44.3656,33.4052,61.9938,0.1118,62.0,8.0,114.0,8.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,21.0,0.493668229,0.17,0.1218,1.0
2002-1280-1400,0.0,2002.0,91.6294,109.3856,69.2387,17.0,,60.0212,9.0375,18.0,,7.94384037,28.0407,53.1117,34.8457,65.285,1280.0,46.6042,6.7185,34.3147,47.0242,30.0985,68.7813,0.1114,49.0,49.0,78.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.500614022,0.59,0.1191,99.4373,113.6185,70.6207,,23.0,54.373,9.5342,,23.0,2.663463031,25.9542,48.2603,36.7647,68.6732,1400.0,52.13,8.3119,32.5147,47.3071,36.5559,65.3955,0.091,176.0,42.0,290.0,11.0,20.0,0.0,9.0,1.0,0.0,3.0,0.0,11.0,20.0,0.499385978,0.41,0.0869,0.0
2002-1281-1274,0.0,2002.0,99.0919,112.3241,70.5889,,8.0,52.2793,9.7222,,8.0,16.6485203,37.0173,49.6829,39.0887,68.9704,1281.0,54.8999,7.8224,25.4588,47.4747,36.414,66.8831,0.101,37.0,37.0,59.0,11.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,21.0,0.49834982,0.29,0.1029,93.5169,108.2862,70.2876,21.0,,64.1809,15.6766,21.0,,27.95770872,35.9432,47.7441,34.5029,77.1386,1274.0,53.183,9.9262,35.7029,45.0495,30.9064,67.4847,0.1028,165.0,20.0,225.0,7.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,24.0,0.50165018,0.71,0.1241,1.0
2002-1281-1326,0.0,2002.0,99.0919,112.3241,70.5889,,8.0,52.2793,9.7222,,8.0,16.6485203,37.0173,49.6829,39.0887,68.9704,1281.0,54.8999,7.8224,25.4588,47.4747,36.414,66.8831,0.101,37.0,37.0,59.0,11.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,21.0,0.498925462,0.26,0.1029,96.7318,115.5508,68.1862,14.0,,58.5455,6.8306,12.0,,24.10179781,27.3796,52.589,37.5536,67.5472,1326.0,54.8431,8.8997,34.4478,49.9089,32.0624,70.1149,0.0744,273.0,56.0,336.0,7.0,23.0,1.0,6.0,2.0,1.0,3.0,1.0,7.0,23.0,0.501074538,0.74,0.0904,1.0
2002-1281-1328,0.0,2002.0,99.0919,112.3241,70.5889,,8.0,52.2793,9.7222,,8.0,31.57564465,37.0173,49.6829,39.0887,68.9704,1281.0,54.8999,7.8224,25.4588,47.4747,36.414,66.8831,0.101,37.0,37.0,59.0,11.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,21.0,0.498042813,0.2,0.1029,88.5941,110.4555,68.4844,3.0,25.0,51.1375,9.6264,3.0,25.0,24.53325139,29.5484,48.2265,35.0148,76.676,1328.0,55.4717,8.1518,28.9796,44.8994,29.9296,68.5611,0.0824,176.0,73.0,286.0,4.0,27.0,0.0,8.0,1.0,0.0,7.0,1.0,4.0,27.0,0.501957187,0.8,0.1293,0.0
2002-1281-1417,0.0,2002.0,99.0919,112.3241,70.5889,,8.0,52.2793,9.7222,,8.0,31.57564465,37.0173,49.6829,39.0887,68.9704,1281.0,54.8999,7.8224,25.4588,47.4747,36.414,66.8831,0.101,37.0,37.0,59.0,11.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,21.0,0.498311444,0.38,0.1029,96.7451,110.6811,68.5327,,5.0,52.9933,8.1152,,5.0,4.747471503,29.9163,50.6716,38.986,69.1834,1417.0,55.6858,6.1194,42.9283,49.3892,33.2947,71.5548,0.0805,58.0,58.0,133.0,11.0,19.0,0.0,5.0,4.0,0.0,5.0,4.0,11.0,19.0,0.501688556,0.62,0.0784,1.0
2002-1285-1332,0.0,2002.0,104.8021,100.4848,70.0751,,,59.4326,9.935,,,11.18125644,35.9795,50.9,34.8754,67.6471,1285.0,60.4683,8.9,34.8063,47.0752,38.087,68.0758,0.0923,55.0,55.0,57.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.498464948,0.11,0.0755,95.8647,116.6486,72.3868,11.0,,57.085,7.0243,11.0,,5.718782185,34.8814,52.352,42.2096,77.0784,1332.0,45.2563,6.6009,26.0274,46.4879,34.3013,67.9767,0.0927,137.0,57.0,181.0,8.0,23.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,23.0,0.501535052,0.89,0.099,0.0
