game_id,season,team2_id,team1_id,win_or_lose,team1_seed_norm,numot,team2_seed_norm,team2_distance,team1_distance,team2_fg2pct,team1_fg2pct,team2_fg3pct,team1_fg3pct,team2_ftpct,team1_ftpct,team2_blockpct,team1_blockpct,team2_oppfg2pct,team1_oppfg2pct,team2_oppfg3pct,team1_oppfg3pct,team2_oppftpct,team1_oppftpct,team2_oppblockpct,team1_oppblockpct,team2_f3grate,team1_f3grate,team2_oppf3grate,team1_oppf3grate,team2_arate,team1_arate,team2_opparate,team1_opparate,team2_stlrate,team1_stlrate,team2_oppstlrate,team1_oppstlrate,team2_adjtempo,team1_adjtempo,team2_adjoe,team1_adjoe,team2_adjde,team1_adjde,team2_ap_preseason,team1_ap_preseason,team2_ap_final,team1_ap_final,team2_coaches_preseason,team1_coaches_preseason,team2_coaches_before_final,team1_coaches_before_final,team2_rpi_norm,team1_rpi_norm,team2_pt_school_ncaa,team1_pt_school_ncaa,team2_pt_overall_ncaa,team1_pt_overall_ncaa,team2_pt_school_s16,team1_pt_school_s16,team2_pt_overall_s16,team1_pt_overall_s16,team2_pt_school_ff,team1_pt_school_ff,team2_pt_overall_ff,team1_pt_overall_ff,team2_pt_career_school_wins,team1_pt_career_school_wins,team2_pt_career_school_losses,team1_pt_career_school_losses,team2_pt_career_overall_losses,team1_pt_career_overall_losses,team2_pt_team_season_wins,team1_pt_team_season_wins,team2_pt_team_season_losses,team1_pt_team_season_losses,team2_pt_coach_season_wins,team1_pt_coach_season_wins,team2_pt_coach_season_losses,team1_pt_coach_season_losses
2002-1458-1268,2002,1268,1458,0,0.29,0,0.71,0.134728553,13.05548428,51.9185,47.6054,37.4138,35.7639,72.5616,71.8354,13.6106,5.1925,43.6673,51.1191,31.6597,34.7826,68.118,68.7251,7.6739,9.1954,25.8007,35.5556,31.1198,32.1385,65.928,55.6188,53.1522,51.1258,0.1118,0.0912,0.0941,0.1002,75.418,64.6828,116.2551,107.4935,91.5424,95.4425,2,,4,,2,,4,,0.503338699,0.496661301,8,0,11,0,5,0,7,0,1,0,1,0,475,48,143,12,271,39,26,18,4,12,26,18,4,12
2002-1462-1328,2002,1328,1462,0,0.35,0,0.65,2.516497594,13.86998016,48.2265,49.1942,35.0148,35.6239,76.676,72.1019,9.6264,10.6557,44.8994,43.7407,29.9296,30.6839,68.5611,66.8687,8.1518,8.7362,29.5484,31.9284,28.9796,28.7307,51.1375,51.4801,55.4717,51.9256,0.1293,0.0986,0.0824,0.0898,68.4844,68.0282,110.4555,109.1179,88.5941,92.009,25,,3,22,25,,3,19,0.503300324,0.496699676,7,0,8,1,1,0,1,0,0,0,0,0,286,49,73,5,176,13,27,25,4,5,27,25,4,5
2002-1143-1338,2002,1338,1143,0,0.41,0,0.59,0.04539456,42.33848513,54.7988,51.6746,32.2581,31.4286,60.4527,67.713,11.9175,11.9891,44.6142,46.1399,28.8217,34.3701,69.5222,66.6174,9.4427,7.0973,34.5491,32.1796,32.4213,36.8693,63.5776,58.3234,54.902,59.6708,0.0991,0.1143,0.0792,0.0729,65.6775,68.0084,110.257,108.4214,91.6547,93.0913,,,9,,,,7,,0.499808118,0.500191882,0,2,1,5,0,1,0,2,0,0,0,0,136,301,34,69,95,202,27,22,5,8,27,22,5,8
2002-1208-1356,2002,1356,1208,0,0.74,0,0.26,4.393769285,8.993854701,49.9339,50.7961,36.6057,32.2807,61.9318,74.3066,11.8257,9.4293,42.047,50.0414,35.9019,31.0145,69.8824,66.6058,6.7371,9.022,28.4161,30.1747,28.3094,36.3349,56.0451,56.9087,47.7245,56.2882,0.1036,0.1259,0.0938,0.1055,73.0735,70.9604,105.457,114.569,94.6616,96.9263,,,,23,,,,,0.49946273,0.50053727,0,1,0,15,0,0,0,4,0,0,0,1,77,450,46,44,46,226,26,21,7,9,26,21,7,9
2002-1280-1400,2002,1400,1280,0,0.59,0,0.41,2.663463031,7.94384037,48.2603,53.1117,36.7647,34.8457,68.6732,65.285,9.5342,9.0375,47.3071,47.0242,36.5559,30.0985,65.3955,68.7813,8.3119,6.7185,25.9542,28.0407,32.5147,34.3147,54.373,60.0212,52.13,46.6042,0.0869,0.1191,0.091,0.1114,70.6207,69.2387,113.6185,109.3856,99.4373,91.6294,23,,,17,23,,,18,0.499385978,0.500614022,3,0,9,0,0,0,1,0,0,0,0,0,290,78,42,49,176,49,20,26,11,7,20,26,11,7
2002-1153-1417,2002,1417,1153,0,0.71,2,0.29,38.9685284,4.700663956,50.6716,50.7363,38.986,36.2218,69.1834,70.9178,8.1152,10.2265,49.3892,40.4942,33.2947,29.5848,71.5548,68.2848,6.1194,6.2249,29.9163,27.8609,42.9283,28.4029,52.9933,48.7073,55.6858,44.8095,0.0784,0.069,0.0805,0.0657,68.5327,68.7152,110.6811,115.7842,96.7451,88.0357,5,,,5,5,,,5,0.49834982,0.50165018,5,10,5,11,4,4,4,4,0,1,0,1,133,427,58,100,58,146,19,30,11,3,19,30,11,3
2002-1181-1231,2002,1231,1181,0,0.62,0,0.38,2.328497657,5.911245226,48.3696,57.4329,40,36.2651,69.4561,68.9845,12.5086,7.2251,42.8866,46.2916,35.5839,30.2703,66.4013,68.8693,10.0155,7.4692,33.0213,37.5736,27.359,26.1916,58.4949,57.1821,48.2295,49.5516,0.1045,0.1297,0.1075,0.0919,66.5739,75.1685,109.6136,118.5999,89.9224,87.7504,22,1,,1,22,1,,1,0.497966061,0.502033939,1,17,1,17,0,12,0,12,0,9,0,9,41,635,24,167,24,226,20,29,11,3,20,29,11,3
2002-1338-1245,2002,1245,1338,0,0.71,1,0.29,4.433349029,5.142270057,50.7947,54.7988,36.5812,32.2581,73.1034,60.4527,5.4849,11.9175,46.1844,44.6142,32.4717,28.8217,68.9051,69.5222,5.5978,9.4427,28.7894,34.5491,32.9782,32.4213,48.4721,63.5776,50.6394,54.902,0.0974,0.0991,0.0717,0.0792,66.1658,65.6775,113.6686,110.257,96.201,91.6547,,,,9,,,,7,0.498004437,0.501995563,0,0,0,1,0,0,0,0,0,0,0,0,27,136,5,34,5,95,27,27,5,5,27,27,5,5
2002-1417-1281,2002,1281,1417,0,0.62,0,0.38,31.57564465,4.747471503,49.6829,50.6716,39.0887,38.986,68.9704,69.1834,9.7222,8.1152,47.4747,49.3892,36.414,33.2947,66.8831,71.5548,7.8224,6.1194,37.0173,29.9163,25.4588,42.9283,52.2793,52.9933,54.8999,55.6858,0.1029,0.0784,0.101,0.0805,70.5889,68.5327,112.3241,110.6811,99.0919,96.7451,8,5,,,8,5,,,0.498311444,0.501688556,2,5,2,5,0,4,0,4,0,0,0,0,59,133,37,58,37,58,21,19,11,11,21,19,11,11
2002-1112-1328,2002,1328,1112,0,0.47,0,0.53,24.53325139,12.06890184,48.2265,50,35.0148,37.6093,76.676,73.0769,9.6264,7.2512,44.8994,47.8576,29.9296,34.7826,68.5611,70.1258,8.1518,8.4934,29.5484,33.6275,28.9796,31.9731,51.1375,56.4706,55.4717,54.8255,0.1293,0.0835,0.0824,0.0839,68.4844,72.8207,110.4555,117.3877,88.5941,96.9262,25,,3,7,25,,3,8,0.502647948,0.497352052,7,17,8,22,1,8,1,10,0,4,0,5,286,656,73,144,176,239,27,22,4,9,27,22,4,9
2002-1356-1163,2002,1163,1356,0,0.23,0,0.77,4.087089223,14.11712824,50.4627,49.9339,39.3862,36.6057,69.6315,61.9318,15.6499,11.8257,40.5836,42.047,32.3442,35.9019,71.151,69.8824,8.575,6.7371,19.4334,28.4161,30.8891,28.3094,50.823,56.0451,55.7831,47.7245,0.1035,0.1036,0.091,0.0938,70.3456,73.0735,108.1906,105.457,91.5948,94.6616,,,10,,,,13,,0.499692989,0.500307011,9,0,14,0,7,0,7,0,1,0,1,0,623,77,149,46,286,46,24,26,6,7,24,26,6,7
2002-1228-1242,2002,1242,1228,0,0.41,0,0.59,7.145694176,3.441540046,52.5627,52.7419,41.0959,36.7052,71.9128,74.0139,12.2449,11.1111,41.8677,45.7053,36.4754,34.0087,68.1621,66.3158,9.1058,8.1452,21.791,35.8178,31.1622,35.2551,61.3288,64.978,52.5424,55.092,0.1159,0.1049,0.1094,0.0793,79.1217,70.701,115.0406,111.9148,90.5399,92.7977,7,3,2,13,7,3,2,16,0.503607321,0.496392679,12,1,12,3,7,1,7,2,2,0,2,0,384,180,92,16,92,97,29,24,3,8,29,24,3,8
2002-1246-1268,2002,1268,1246,0,0.41,0,0.59,4.135486734,9.756202457,51.9185,50.9105,37.4138,31.5089,72.5616,67.6948,13.6106,12.3344,43.6673,45.1159,31.6597,33.6538,68.118,67.9117,7.6739,7.8385,25.8007,34.8633,31.1198,34.0611,65.928,51.1682,53.1522,52.8477,0.1118,0.1055,0.0941,0.0987,75.418,69.3445,116.2551,109.8256,91.5424,91.1143,2,4,4,16,2,4,4,15,0.501419924,0.498580076,8,4,11,8,5,3,7,6,1,1,1,1,475,254,143,42,271,104,26,20,4,9,26,20,4,9
2002-1400-1332,2002,1332,1400,0,0.38,0,0.62,33.68817376,15.26069936,52.352,48.2603,42.2096,36.7647,77.0784,68.6732,7.0243,9.5342,46.4879,47.3071,34.3013,36.5559,67.9767,65.3955,6.6009,8.3119,34.8814,25.9542,26.0274,32.5147,57.085,54.373,45.2563,52.13,0.099,0.0869,0.0927,0.091,72.3868,70.6207,116.6486,113.6185,95.8647,99.4373,,23,11,,,23,11,,0.499232472,0.500767528,1,3,2,9,0,0,0,1,0,0,0,0,181,290,57,42,137,176,23,20,8,11,23,20,8,11
2002-1245-1231,2002,1231,1245,0,0.35,0,0.65,2.328497657,4.433349029,48.3696,50.7947,40,36.5812,69.4561,73.1034,12.5086,5.4849,42.8866,46.1844,35.5839,32.4717,66.4013,68.9051,10.0155,5.5978,33.0213,28.7894,27.359,32.9782,58.4949,48.4721,48.2295,50.6394,0.1045,0.0974,0.1075,0.0717,66.5739,66.1658,109.6136,113.6686,89.9224,96.201,22,,,,22,,,,0.500575646,0.499424354,1,0,1,0,0,0,0,0,0,0,0,0,41,27,24,5,24,5,20,27,11,5,20,27,11,5
2002-1281-1328,2002,1328,1281,0,0.2,0,0.8,24.53325139,31.57564465,48.2265,49.6829,35.0148,39.0887,76.676,68.9704,9.6264,9.7222,44.8994,47.4747,29.9296,36.414,68.5611,66.8831,8.1518,7.8224,29.5484,37.0173,28.9796,25.4588,51.1375,52.2793,55.4717,54.8999,0.1293,0.1029,0.0824,0.101,68.4844,70.5889,110.4555,112.3241,88.5941,99.0919,25,8,3,,25,8,3,,0.501957187,0.498042813,7,2,8,2,1,0,1,0,0,0,0,0,286,59,73,37,176,37,27,21,4,11,27,21,4,11
2002-1332-1242,2002,1242,1332,0,0.47,0,0.53,7.145694176,33.68817376,52.5627,52.352,41.0959,42.2096,71.9128,77.0784,12.2449,7.0243,41.8677,46.4879,36.4754,34.3013,68.1621,67.9767,9.1058,6.6009,21.791,34.8814,31.1622,26.0274,61.3288,57.085,52.5424,45.2563,0.1159,0.099,0.1094,0.0927,79.1217,72.3868,115.0406,116.6486,90.5399,95.8647,7,,2,11,7,,2,11,0.504182932,0.495817068,12,1,12,2,7,0,7,0,2,0,2,0,384,181,92,57,92,137,29,23,3,8,29,23,3,8
2002-1163-1268,2002,1268,1163,0,0.47,0,0.53,4.135486734,4.087089223,51.9185,50.4627,37.4138,39.3862,72.5616,69.6315,13.6106,15.6499,43.6673,40.5836,31.6597,32.3442,68.118,71.151,7.6739,8.575,25.8007,19.4334,31.1198,30.8891,65.928,50.823,53.1522,55.7831,0.1118,0.1035,0.0941,0.091,75.418,70.3456,116.2551,108.1906,91.5424,91.5948,2,,4,10,2,,4,13,0.502532822,0.497467178,8,9,11,14,5,7,7,7,1,1,1,1,475,623,143,149,271,286,26,24,4,6,26,24,4,6
2002-1328-1231,2002,1231,1328,0,0.59,0,0.41,5.81802584,13.13631396,48.3696,48.2265,40,35.0148,69.4561,76.676,12.5086,9.6264,42.8866,44.8994,35.5839,29.9296,66.4013,68.5611,10.0155,8.1518,33.0213,29.5484,27.359,28.9796,58.4949,51.1375,48.2295,55.4717,0.1045,0.1293,0.1075,0.0824,66.5739,68.4844,109.6136,110.4555,89.9224,88.5941,22,25,,3,22,25,,3,0.499385978,0.500614022,1,7,1,8,0,1,0,1,0,0,0,0,41,286,24,73,24,176,20,27,11,4,20,27,11,4
2002-1242-1268,2002,1268,1242,0,0.5,0,0.5,9.104809318,12.03803844,51.9185,52.5627,37.4138,41.0959,72.5616,71.9128,13.6106,12.2449,43.6673,41.8677,31.6597,36.4754,68.118,68.1621,7.6739,9.1058,25.8007,21.791,31.1198,31.1622,65.928,61.3288,53.1522,52.5424,0.1118,0.1159,0.0941,0.1094,75.418,79.1217,116.2551,115.0406,91.5424,90.5399,2,7,4,2,2,7,4,2,0.500153506,0.499846494,8,12,11,12,5,7,7,7,1,2,1,2,475,384,143,92,271,92,26,29,4,3,26,29,4,3
2002-1231-1268,2002,1268,1231,0,0.38,0,0.62,9.104809318,5.81802584,51.9185,48.3696,37.4138,40,72.5616,69.4561,13.6106,12.5086,43.6673,42.8866,31.6597,35.5839,68.118,66.4013,7.6739,10.0155,25.8007,33.0213,31.1198,27.359,65.928,58.4949,53.1522,48.2295,0.1118,0.1045,0.0941,0.1075,75.418,66.5739,116.2551,109.6136,91.5424,89.9224,2,22,4,,2,22,4,,0.49946273,0.50053727,8,1,11,1,5,0,7,0,1,0,1,0,475,41,143,24,271,24,26,20,4,11,26,20,4,11
2003-1411-1421,2003,1421,1411,0,0.5,1,0.5,4.450612657,15.01714802,46.2687,51.0097,35.6643,32.5901,75.969,61.3975,7.4519,5.7412,50.2404,48.4147,36.8259,33.4746,66.6667,63.7288,10.3648,6.9359,32.171,33.856,34.2119,37.76,52.4934,57.1984,56.6975,52.9925,0.099,0.0895,0.1212,0.1098,68.9391,69.3045,101.4705,97.6467,114.058,107.6051,,,,,,,,,0.495318214,0.504681786,0,0,0,0,0,0,0,0,0,0,0,0,130,29,100,29,151,29,14,18,16,12,14,18,16,12
2003-1436-1112,2003,1112,1436,0,0.05,0,0.95,8.568823053,38.8645073,50.8186,48.0231,35.3488,33.7634,70.9138,65.9722,9.5506,8.7512,44.6629,47.0993,32.1101,32.8173,64.2857,67.5906,5.7299,9.3081,30.5542,27.6951,31.4726,38.8455,58.4789,57.1622,58.6288,59.0449,0.1113,0.1052,0.0817,0.1087,74.5977,65.6467,114.4555,100.0785,90.2006,98.1904,1,,2,,1,,1,,0.506600361,0.493399639,18,0,23,0,9,0,11,0,4,0,5,0,683,263,148,259,243,317,25,21,3,11,25,21,3,11
2003-1272-1113,2003,1113,1272,0,0.59,0,0.41,14.55160085,7.550384338,52.2054,48.1234,31.9797,34.4262,67.1216,65.4015,10.6109,12.7517,49.3569,44.3792,34.1365,32.4176,68.7692,64.8475,9.0383,8.0067,22.1722,33.7203,28.5878,31.4154,56.6038,62.6429,56.1224,57.2238,0.0757,0.1018,0.0835,0.1027,68.5383,69.8502,111.0911,110.2239,96.319,93.0835,,,,19,,,,,0.502456071,0.497543929,0,0,2,5,0,0,0,3,0,0,0,1,165,264,71,30,152,101,19,23,11,6,19,23,11,6
2003-1166-1141,2003,1141,1166,0,0.65,0,0.35,27.25713134,15.94460076,56.0842,55.7403,38.4191,38.961,76.3329,69.3215,8.7693,10.9286,48.7841,46.6429,37.0115,34.238,71.0448,70.1389,7.9597,6.8092,33.2315,35.4294,24.2746,25.4923,57.9075,58.7269,45.6865,51.4076,0.0993,0.1193,0.1185,0.0939,72.9304,70.1399,109.0285,110.1662,98.7009,95.1464,,,,15,,,,18,0.499654612,0.500345388,0,4,0,5,0,0,0,0,0,0,0,0,74,258,93,99,93,166,24,29,6,4,24,29,6,4
2003-1301-1143,2003,1143,1301,0,0.47,1,0.53,24.84057769,18.86291531,50.3882,52.8125,37.3585,35.6322,68.0532,76.9716,7.526,8.8652,48.8754,48.8475,33.8415,33.7736,68.1818,72.3824,6.4441,9.0625,29.1529,42.029,36.2031,31.9662,57.6151,60.3974,63.1512,53.9726,0.0934,0.114,0.0819,0.1107,67.4744,66.2676,108.3908,110.1397,95.5636,98.2094,,,,,,,20,,0.498887086,0.501112914,3,1,6,2,1,0,2,0,0,0,0,0,323,190,78,97,211,123,21,18,8,12,21,18,8,12
2003-1140-1163,2003,1163,1140,0,0.29,0,0.71,45.55274934,9.393514782,49.5804,49.0265,38.5827,40.2672,67.663,73.9073,16.6667,7.2566,40.7631,44.4248,31.4199,32.2896,73.1322,70.0394,8.9735,6.8142,24.6962,31.6808,30.705,31.1395,52.0747,55.9477,54.3452,51.2744,0.0792,0.1048,0.1028,0.0816,72.5331,66.791,110.588,108.6906,93.6982,93.3903,15,,23,,14,,24,,0.500921033,0.499078967,10,1,15,1,8,0,8,0,1,0,1,0,647,108,159,77,296,77,21,23,9,8,21,23,9,8
2003-1161-1181,2003,1181,1161,0,0.17,0,0.83,33.2815191,6.80472685,49.8854,54.0905,36.3095,36.0335,71.2375,70.4,12.544,10.2665,46.5116,48.6677,33.7553,34.3936,70.0422,69.3295,10.2368,7.9428,33.9223,22.1398,25.0396,28.2743,49.3868,58.3951,48.7805,50.6297,0.1176,0.0774,0.085,0.1314,72.423,68.4037,115.3631,110.18,94.2976,104.269,6,,7,,6,,8,,0.500575646,0.499424354,18,0,18,0,13,0,13,0,9,0,9,0,661,46,174,44,233,44,24,19,6,13,24,19,6,13
2003-1153-1211,2003,1211,1153,0,0.53,0,0.47,8.850338352,27.41685434,51.5728,39.8305,37.6378,34.3805,72.3844,69.0049,9.3173,12.0192,44.4177,42.5962,36.9048,34.8178,69.1935,66.893,6.2086,7.3729,34.4547,32.6868,35.0548,32.2034,60.3248,53.5232,57.1785,56.0976,0.0937,0.0773,0.0976,0.0614,68.9616,68.0049,110.2921,103.4997,96.978,90.9919,22,23,,,22,20,,,0.501304795,0.498695205,3,11,3,12,2,4,2,4,0,1,0,1,104,445,28,112,28,158,23,17,8,11,23,17,8,11
2003-1443-1228,2003,1228,1443,0,0.23,0,0.77,4.098697724,2.822128324,54.1054,51.3926,36.6352,36.5385,72.471,66.1169,8.9286,8.8803,41.5179,48.5714,30.9179,29.8387,70.8397,69.637,7.2602,7.4573,35.4713,37.7865,35.6692,27.694,66.9383,54.9451,53.7291,49.8069,0.1046,0.1021,0.0838,0.089,69.3946,69.1952,112.7263,106.6789,90.3251,95.463,,20,11,,25,23,15,,0.501266419,0.498733581,2,2,4,2,2,0,3,0,0,0,0,0,206,100,23,53,104,53,24,24,6,8,24,24,6,8
2003-1429-1242,2003,1242,1429,0,0.11,0,0.89,4.16134481,15.59027562,53.479,49.3095,33.3333,33.3333,65.2174,72.1232,11.4733,5.7331,42.1773,48.3083,36.5964,34.0509,69.4794,69.3654,9.0282,5.4427,22.8825,23.6352,30.2093,32.4444,54.7187,58.5831,48.0899,50.8721,0.1325,0.0831,0.0937,0.0831,73.7257,62.7924,111.7339,105.0306,88.2407,99.8051,2,,6,,2,,6,,0.50211069,0.49788931,13,2,13,3,8,0,8,0,3,0,3,0,413,336,100,41,100,179,25,24,7,8,25,24,7,8
2003-1221-1266,2003,1266,1221,0,0.17,0,0.83,6.966770757,5.558571736,51.2839,49.7368,39.7638,35.8916,77.0751,70.1649,9.1051,12.4406,45.9144,44.1595,33.2344,33.4755,69.1824,66.7286,6.2362,7.3684,27.1513,27.9848,34.4053,30.8147,59.1565,63.4986,55.2826,58.3601,0.0882,0.1197,0.0949,0.0988,67.3605,66.5939,116.5789,104.4775,97.0902,94.291,18,,9,,19,,12,,0.502763074,0.497236926,1,2,1,4,0,0,0,1,0,0,0,0,79,220,40,45,40,169,23,26,5,4,23,26,5,4
2003-1356-1281,2003,1281,1356,0,0.35,0,0.65,4.321940546,2.88724634,49.0476,50.2297,36.0515,38.664,66.1667,69.9834,10.4121,8.0201,44.0347,46.3659,33.2779,40.6383,67.5896,68.7898,7.619,5.6662,35.6815,27.4444,30.2923,28.1944,51.954,50.6494,54.1409,51.0724,0.0815,0.1151,0.0996,0.0747,67.0266,68.5071,110.0055,109.4424,94.1936,98.7394,19,,24,,18,,22,,0.501611804,0.498388196,3,1,3,1,1,1,1,1,0,0,0,0,83,103,48,53,48,53,21,24,10,6,21,24,10,6
2003-1454-1323,2003,1323,1454,0,0.29,0,0.71,1.831219107,3.714607886,48.0303,53.6673,38.5034,35.5982,76.0582,68.9189,11.5809,9.5279,42.7696,47.5536,36.6609,35.3728,68.7279,70.3343,11.4394,9.9284,35.7664,37.7159,26.254,30.9834,60.8506,62.7824,56.8606,53.8566,0.1005,0.1242,0.094,0.108,70.9801,73.0545,116.4151,107.3201,99.2866,95.5737,,,22,,,,10,,0.500614022,0.499385978,2,0,4,0,0,0,0,0,0,0,0,0,163,40,30,20,82,20,22,24,9,7,22,24,9,7
2003-1354-1328,2003,1328,1354,0,0.05,0,0.95,0.288232936,16.80145706,47.3312,50.3333,39.185,33.2645,69.2063,69.9488,9.262,7.8345,44.4277,45.6866,32.0513,34.4037,66.8293,65.3491,7.0644,8.0833,33.3682,28.7411,26.0579,36.5363,56.5064,41.3072,47.8378,50.8065,0.1073,0.1095,0.0847,0.1335,64.2353,73.3571,110.159,96.288,89.4483,103.9392,3,,3,,3,,5,,0.501688556,0.498311444,8,4,9,4,2,0,2,0,1,0,1,0,314,276,80,199,183,199,24,20,6,10,24,20,6,10
2003-1360-1390,2003,1390,1360,0,0.23,0,0.77,11.27943904,14.88935487,48.5513,50.9161,35.6481,37.8585,67.7515,66.3199,8.9518,8.0134,45.4476,46.995,30.5691,35.5072,71.131,68.3426,5.6382,10.0289,33.6623,33.5256,31.9979,31.5429,56.6392,64.1873,48.2097,52.0422,0.0779,0.0728,0.0947,0.1069,67.1391,72.1541,108.5081,103.9853,94.8152,95.8017,,,18,,,,21,,0.503530572,0.496469428,10,0,10,0,3,0,3,0,1,0,1,0,515,167,165,110,242,141,23,18,8,11,23,18,8,11
2003-1173-1409,2003,1409,1173,0,0.77,0,0.23,24.36789343,34.18201569,51.0441,50.8458,36.7797,35.861,73.021,71.386,11.9819,7.4897,43.8583,44.9383,30.832,37.2671,68.0578,71.7017,6.8832,8.2587,31.333,38.6447,31.5979,28.4452,55.6442,61.2466,49.6757,49.5868,0.1063,0.0816,0.0984,0.0898,68.7832,65.6414,105.1844,116.4746,95.343,101.0134,25,,,16,,,,,0.500230258,0.499769742,1,1,1,2,0,0,0,0,0,0,0,0,49,256,16,115,16,190,22,24,9,5,22,24,9,5
2003-1451-1458,2003,1458,1451,0,0.29,0,0.71,28.39230635,8.476169416,51.4655,53.1369,35.7016,33.3333,73.1826,73.1579,7.3211,1.7257,47.005,51.4986,33.4038,34.608,71.9512,68.4825,7.2414,8.6502,32.6756,34.414,28.2388,32.2044,53.0075,56.9314,48.9627,52.2727,0.1092,0.0988,0.0741,0.0785,63.1091,67.3712,111.3487,109.3373,92.1835,100.9898,,,21,,,,,,0.499040591,0.500959409,1,0,1,0,0,0,0,0,0,0,0,0,71,131,20,40,47,93,22,26,7,5,22,26,7,5
2003-1386-1120,2003,1120,1386,0,0.59,1,0.41,5.531248245,14.02810497,51.8139,49.6425,34.6084,36.3222,66.9782,68.6179,13.8539,14.4864,46.7674,38.8938,33.1378,33.2,68.4116,65.2529,7.7287,8.2737,30.2146,40.1955,36.4122,30.5064,51.7119,57.5172,52.8736,55.9934,0.1149,0.1092,0.1154,0.0926,68.1404,65.9758,104.4508,107.5022,93.7798,88.3847,,,,,,,,,0.499385978,0.500614022,2,2,7,2,1,1,2,1,0,0,0,0,520,149,110,96,323,96,20,23,11,6,20,23,11,6
2003-1280-1139,2003,1139,1280,0,0.71,0,0.29,6.348128502,2.069075854,53.4128,52.2709,39.0988,34.1223,71.7557,67.4033,4.9028,10.6912,48.6898,44.0553,34.9036,32.7087,66.2366,67.2269,9.7508,7.4319,42.7064,29.5111,28.303,35.1077,54.0682,55.2109,42.8958,45.3731,0.1037,0.1297,0.0814,0.1138,59.9481,65.9654,113.1309,106.8345,99.9469,87.1782,,12,,20,,13,,19,0.499769742,0.500230258,0,1,0,1,0,0,0,0,0,0,0,0,51,100,11,59,11,59,25,21,5,9,25,21,5,9
2003-1358-1196,2003,1196,1358,0,0.11,0,0.89,17.01726742,27.1162236,53.1668,49.7984,39.0476,35.7708,70.31,70.7504,10.1236,13.7168,46.5997,42.3894,32.8767,32.2581,65.1601,68.2805,9.8127,7.2581,39.6013,33.7784,31.0969,30.5043,61.3817,63.5556,59.7484,66.6667,0.1114,0.1087,0.0926,0.1005,66.9893,68.3282,115.8386,101.0464,94.0116,98.898,7,,10,,7,,7,,0.500383764,0.499616236,4,0,4,0,2,0,2,0,1,0,1,0,183,85,72,56,92,56,24,23,7,6,24,23,7,6
2003-1104-1231,2003,1231,1104,0,0.41,0,0.59,11.90947793,7.301193512,47.5089,47.1889,34.9381,32.2183,71.8421,71.2625,12.1781,10.6768,46.2074,46.2345,29.3578,33.3935,71.7325,71.5415,10.7651,8.3871,39.2761,34.3618,27.4975,34.5602,59.6447,50.6475,50.3641,50.8955,0.0652,0.0973,0.0956,0.0801,64.9485,66.941,111.5878,108.8779,98.9495,95.7545,21,8,,,21,8,,,0.501304795,0.498695205,2,1,2,3,1,0,1,0,1,0,1,0,66,167,37,61,37,85,20,17,12,11,20,17,12,11
2003-1237-1246,2003,1246,1237,0,0.05,0,0.95,5.057502644,6.280721062,53.9222,50.3401,35.5556,34.7541,70.3504,69.404,12.9412,5.0341,45.2941,54.3515,33.3333,36.3339,68.6244,67.438,8.1081,10.6293,27.8306,34.1545,31.7612,34.2681,55.9454,54.4776,47.4002,62.5146,0.1128,0.1178,0.0903,0.0977,69.5797,68.3781,114.3086,101.4951,86.8145,100.2497,17,,1,,17,,2,,0.502801449,0.497198551,5,0,9,0,4,0,7,0,1,0,1,0,285,64,46,83,108,83,29,20,3,13,29,20,3,13
2003-1122-1257,2003,1257,1122,0,0.23,0,0.77,4.807743889,3.056591542,52.5876,50.8718,36.1702,33.8144,69.6104,68.9552,11.9355,11.6742,45,46.4253,31.0092,35.743,68.9904,68.472,6.5109,9.4359,38.5641,33.2192,30.5322,31.0667,58.6475,56.5152,53.6451,54.7033,0.1013,0.102,0.079,0.1025,73.8813,65.1371,114.0237,100.3818,93.8296,97.1454,,,14,,,,3,,0.504528294,0.495471706,0,1,8,1,0,0,6,0,0,0,4,0,395,198,19,180,143,180,24,23,6,7,24,23,6,7
2003-1423-1268,2003,1268,1423,0,0.35,0,0.65,9.243189371,9.970540765,49.1884,50.1715,39.0057,37.1773,71.3629,69.2308,16.2562,5.5556,40.7225,45.4981,32.1981,31.1958,70.0155,66.3701,9.5272,7.1184,26.9588,33.257,34.6567,35.5953,62.5971,56.9288,56.6761,53.1298,0.1408,0.1374,0.0949,0.0826,73.7305,65.7099,108.5287,107.86,90.8937,93.6881,13,,17,,15,,13,,0.500614022,0.499385978,9,0,12,0,6,0,8,0,2,0,2,0,500,24,152,6,280,6,19,24,9,6,19,24,9,6
2003-1160-1277,2003,1277,1160,0,0.41,0,0.59,13.41969446,33.94763214,48.0273,48.201,37.5262,32.716,73.5332,66.9302,10.3066,15.3515,43.8671,42.8264,33.165,34.5048,71.7033,68.3946,9.0288,7.1283,26.5738,24.8086,33.5973,30.9901,58.3744,48.7917,54.4944,52.7675,0.0949,0.0853,0.098,0.084,64.9246,71.3214,106.4356,108.0696,90.8202,94.0989,9,,,,10,,,,0.500153506,0.499846494,5,1,5,1,4,0,4,0,3,0,3,0,186,125,77,102,77,102,19,20,12,11,19,20,12,11
